transaction_id,ledger_entry_id,amount,ledger_status,created_at,settlement_date,reconciliation_status
TXN04861,LEDG_TXN04861,6500.0,POSTED,2026-08-29T19:32:24,2026-08-29,MATCHED
TXN04862,LEDG_TXN04862,8900.0,POSTED,2026-09-04T12:31:24,2026-09-04,MATCHED
TXN04863,LEDG_TXN04863,4999.0,POSTED,2026-08-27T17:21:55,2026-08-27,MATCHED
TXN04864,LEDG_TXN04864,4999.0,POSTED,2026-08-29T19:58:14,2026-08-29,MATCHED
TXN04865,LEDG_TXN04865,1500.0,POSTED,2026-09-01T13:28:02,2026-09-01,MATCHED
TXN04866,LEDG_TXN04866,1200.0,POSTED,2026-09-01T12:17:44,2026-09-01,MATCHED
TXN04867,LEDG_TXN04867,250.0,POSTED,2026-08-29T12:52:37,2026-08-29,MATCHED
TXN04868,LEDG_TXN04868,1200.0,POSTED,2026-08-28T20:34:51,2026-08-28,MATCHED
TXN04869,LEDG_TXN04869,999.0,POSTED,2026-08-30T15:47:59,2026-08-30,MATCHED
TXN04870,LEDG_TXN04870,15000.0,POSTED,2026-08-27T15:09:26,2026-08-27,MATCHED
TXN04871,LEDG_TXN04871,999.0,POSTED,2026-08-29T19:23:01,2026-08-29,MATCHED
TXN04872,LEDG_TXN04872,250.0,POSTED,2026-09-04T17:25:22,2026-09-04,MATCHED
TXN04873,LEDG_TXN04873,15000.0,POSTED,2026-09-02T12:04:29,2026-09-02,MATCHED
TXN04874,LEDG_TXN04874,15000.0,POSTED,2026-09-03T11:45:14,2026-09-03,MATCHED
TXN04875,LEDG_TXN04875,3500.0,POSTED,2026-08-29T12:46:26,2026-08-29,MATCHED
TXN04876,LEDG_TXN04876,250.0,POSTED,2026-08-31T12:39:01,2026-08-31,MATCHED
TXN04877,LEDG_TXN04877,4999.0,POSTED,2026-09-03T18:35:58,2026-09-03,MATCHED
TXN04878,LEDG_TXN04878,8900.0,POSTED,2026-09-02T13:50:24,2026-09-02,MATCHED
TXN04879,LEDG_TXN04879,499.0,POSTED,2026-08-30T09:13:29,2026-08-30,MATCHED
TXN04880,LEDG_TXN04880,8900.0,POSTED,2026-08-29T20:21:31,2026-08-29,MATCHED
TXN04881,LEDG_TXN04881,6500.0,POSTED,2026-08-31T19:25:57,2026-08-31,MATCHED
TXN04883,LEDG_TXN04883,15000.0,POSTED,2026-08-29T13:16:16,2026-08-29,MATCHED
TXN04884,LEDG_TXN04884,3500.0,POSTED,2026-08-30T16:43:25,2026-08-30,MATCHED
TXN04885,LEDG_TXN04885,6500.0,POSTED,2026-08-31T17:05:56,2026-08-31,MATCHED
TXN04886,LEDG_TXN04886,12000.0,POSTED,2026-09-01T10:51:58,2026-09-01,MATCHED
TXN04887,LEDG_TXN04887,2499.0,POSTED,2026-09-01T18:19:58,2026-09-01,MATCHED
TXN04888,LEDG_TXN04888,3500.0,POSTED,2026-09-01T10:26:29,2026-09-01,MATCHED
TXN04889,LEDG_TXN04889,1200.0,POSTED,2026-09-03T10:52:01,2026-09-03,MATCHED
TXN04890,LEDG_TXN04890,15000.0,POSTED,2026-09-04T16:58:23,2026-09-04,MATCHED
TXN04891,LEDG_TXN04891,8900.0,POSTED,2026-09-03T14:33:13,2026-09-03,MATCHED
TXN04892,LEDG_TXN04892,2499.0,POSTED,2026-09-04T10:56:59,2026-09-04,MATCHED
TXN04893,LEDG_TXN04893,3500.0,POSTED,2026-09-04T15:48:48,2026-09-04,MATCHED
TXN04894,LEDG_TXN04894,1500.0,POSTED,2026-08-29T13:13:26,2026-08-29,MATCHED
TXN04895,LEDG_TXN04895,499.0,POSTED,2026-08-31T08:19:37,2026-08-31,MATCHED
TXN04896,LEDG_TXN04896,6500.0,POSTED,2026-08-31T16:47:59,2026-08-31,MATCHED
TXN04897,LEDG_TXN04897,12000.0,POSTED,2026-09-02T18:28:19,2026-09-02,MATCHED
TXN04898,LEDG_TXN04898,2499.0,POSTED,2026-08-27T20:56:22,2026-08-27,MATCHED
TXN04899,LEDG_TXN04899,15000.0,POSTED,2026-08-27T09:55:06,2026-08-27,MATCHED
TXN04900,LEDG_TXN04900,2499.0,POSTED,2026-08-28T19:18:56,2026-08-28,MATCHED
TXN04901,LEDG_TXN04901,6500.0,POSTED,2026-08-30T09:21:41,2026-08-30,MATCHED
TXN04902,LEDG_TXN04902,4999.0,POSTED,2026-09-04T17:13:07,2026-09-04,MATCHED
TXN04903,LEDG_TXN04903,499.0,POSTED,2026-09-03T17:26:26,2026-09-03,MATCHED
TXN04904,LEDG_TXN04904,6500.0,POSTED,2026-09-02T14:56:02,2026-09-02,MATCHED
TXN04905,LEDG_TXN04905,1500.0,POSTED,2026-08-31T16:30:29,2026-08-31,MATCHED
TXN04906,LEDG_TXN04906,10000.0,POSTED,2026-09-04T17:27:14,2026-09-04,MATCHED
TXN04907,LEDG_TXN04907,1200.0,POSTED,2026-09-04T13:23:14,2026-09-04,MATCHED
TXN04908,LEDG_TXN04908,15000.0,POSTED,2026-08-27T16:23:00,2026-08-27,MATCHED
TXN04909,LEDG_TXN04909,499.0,POSTED,2026-08-28T16:44:52,2026-08-28,MATCHED
TXN04910,LEDG_TXN04910,2499.0,POSTED,2026-09-01T16:08:18,2026-09-01,MATCHED
TXN04911,LEDG_TXN04911,999.0,POSTED,2026-08-30T09:58:09,2026-08-30,MATCHED
TXN04912,LEDG_TXN04912,999.0,POSTED,2026-09-03T16:33:59,2026-09-03,MATCHED
TXN04913,LEDG_TXN04913,3500.0,POSTED,2026-08-29T19:11:08,2026-08-29,MATCHED
TXN04914,LEDG_TXN04914,2499.0,POSTED,2026-09-02T12:57:46,2026-09-02,MATCHED
TXN04915,LEDG_TXN04915,8900.0,POSTED,2026-09-03T12:30:14,2026-09-03,MATCHED
TXN04916,LEDG_TXN04916,2499.0,POSTED,2026-09-04T20:29:17,2026-09-04,MATCHED
TXN04917,LEDG_TXN04917,15000.0,POSTED,2026-08-30T11:29:12,2026-08-30,MATCHED
TXN04918,LEDG_TXN04918,12000.0,POSTED,2026-08-31T15:40:50,2026-08-31,MATCHED
TXN04919,LEDG_TXN04919,3500.0,POSTED,2026-08-29T10:11:37,2026-08-29,MATCHED
TXN04920,LEDG_TXN04920,6500.0,POSTED,2026-09-02T16:43:06,2026-09-02,MATCHED
TXN04921,LEDG_TXN04921,999.0,POSTED,2026-09-04T20:45:14,2026-09-04,MATCHED
TXN04922,LEDG_TXN04922,250.0,POSTED,2026-08-28T10:50:56,2026-08-28,MATCHED
TXN04923,LEDG_TXN04923,999.0,POSTED,2026-09-02T16:45:32,2026-09-02,MATCHED
TXN04924,LEDG_TXN04924,250.0,POSTED,2026-09-02T08:45:03,2026-09-02,MATCHED
TXN04925,LEDG_TXN04925,4999.0,POSTED,2026-08-28T18:58:28,2026-08-28,MATCHED
TXN04926,LEDG_TXN04926,250.0,POSTED,2026-08-30T08:53:15,2026-08-30,MATCHED
TXN04927,LEDG_TXN04927,6500.0,POSTED,2026-08-30T13:24:33,2026-08-30,MATCHED
TXN04928,LEDG_TXN04928,499.0,POSTED,2026-09-02T08:22:45,2026-09-02,MATCHED
TXN04929,LEDG_TXN04929,4999.0,POSTED,2026-08-29T13:19:19,2026-08-29,MATCHED
TXN04930,LEDG_TXN04930,6500.0,POSTED,2026-08-28T16:23:21,2026-08-28,MATCHED
TXN04931,LEDG_TXN04931,999.0,POSTED,2026-09-04T20:18:51,2026-09-04,MATCHED
TXN04932,LEDG_TXN04932,15000.0,POSTED,2026-09-01T18:39:04,2026-09-01,MATCHED
TXN04933,LEDG_TXN04933,4999.0,POSTED,2026-08-27T15:04:10,2026-08-27,MATCHED
TXN04934,LEDG_TXN04934,12000.0,POSTED,2026-09-02T17:55:29,2026-09-02,MATCHED
TXN04935,LEDG_TXN04935,1200.0,POSTED,2026-09-03T20:40:41,2026-09-03,MATCHED
TXN04936,LEDG_TXN04936,3500.0,POSTED,2026-09-01T19:12:26,2026-09-01,TIMESTAMP_MISMATCH
TXN04937,LEDG_TXN04937,3500.0,POSTED,2026-08-27T20:39:02,2026-08-27,MATCHED
TXN04938,LEDG_TXN04938,4999.0,POSTED,2026-08-29T19:17:41,2026-08-29,MATCHED
TXN04939,LEDG_TXN04939,6500.0,POSTED,2026-09-03T14:29:20,2026-09-03,MATCHED
TXN04940,LEDG_TXN04940,15000.0,POSTED,2026-08-30T16:49:17,2026-08-30,MATCHED
TXN04941,LEDG_TXN04941,3500.0,POSTED,2026-08-28T09:40:49,2026-08-28,MATCHED
TXN04942,LEDG_TXN04942,6500.0,POSTED,2026-09-04T16:43:51,2026-09-04,MATCHED
TXN04943,LEDG_TXN04943,1200.0,POSTED,2026-09-02T14:11:29,2026-09-02,MATCHED
TXN04944,LEDG_TXN04944,12000.0,POSTED,2026-08-31T16:47:33,2026-08-31,MATCHED
TXN04945,LEDG_TXN04945,4999.0,POSTED,2026-09-03T13:08:09,2026-09-03,MATCHED
TXN04946,LEDG_TXN04946,1200.0,POSTED,2026-09-02T10:25:25,2026-09-02,MATCHED
TXN04947,LEDG_TXN04947,4999.0,POSTED,2026-08-28T13:20:10,2026-08-28,MATCHED
TXN04948,LEDG_TXN04948,1500.0,POSTED,2026-09-03T14:38:39,2026-09-03,MATCHED
TXN04949,LEDG_TXN04949,1200.0,POSTED,2026-08-28T12:48:05,2026-08-28,MATCHED
TXN04950,LEDG_TXN04950,8900.0,POSTED,2026-09-04T19:23:15,2026-09-04,MATCHED
TXN04951,LEDG_TXN04951,999.0,POSTED,2026-09-02T20:07:46,2026-09-02,MATCHED
TXN04952,LEDG_TXN04952,15000.0,POSTED,2026-09-04T20:52:04,2026-09-04,MATCHED
TXN04953,LEDG_TXN04953,250.0,POSTED,2026-09-04T19:26:47,2026-09-04,DISCREPANCY
TXN04954,LEDG_TXN04954,6500.0,POSTED,2026-08-31T11:41:11,2026-08-31,MATCHED
TXN04955,LEDG_TXN04955,1500.0,POSTED,2026-08-30T15:42:45,2026-08-30,MATCHED
TXN04956,LEDG_TXN04956,3500.0,POSTED,2026-08-28T13:32:21,2026-08-28,MATCHED
TXN04957,LEDG_TXN04957,15000.0,POSTED,2026-09-04T12:14:25,2026-09-04,MATCHED
TXN04958,LEDG_TXN04958,22000.0,POSTED,2026-08-28T12:57:00,2026-08-28,MATCHED
TXN04959,LEDG_TXN04959,1200.0,POSTED,2026-08-29T10:53:57,2026-08-29,MATCHED
TXN04960,LEDG_TXN04960,12000.0,POSTED,2026-08-31T10:47:14,2026-08-31,MATCHED
TXN04961,LEDG_TXN04961,3500.0,POSTED,2026-09-01T15:30:39,2026-09-01,MATCHED
TXN04962,LEDG_TXN04962,12000.0,POSTED,2026-09-03T10:26:43,2026-09-03,MATCHED
TXN04963,LEDG_TXN04963,8900.0,POSTED,2026-08-28T10:55:22,2026-08-28,MATCHED
TXN04964,LEDG_TXN04964,1500.0,POSTED,2026-08-31T13:45:17,2026-08-31,MATCHED
TXN04965,LEDG_TXN04965,499.0,POSTED,2026-08-28T13:00:31,2026-08-28,MATCHED
TXN04966,LEDG_TXN04966,250.0,POSTED,2026-09-02T15:16:10,2026-09-02,MATCHED
TXN04967,LEDG_TXN04967,15000.0,POSTED,2026-08-28T16:20:36,2026-08-28,MATCHED
TXN04968,LEDG_TXN04968,6500.0,POSTED,2026-09-02T16:38:10,2026-09-02,MATCHED
TXN04969,LEDG_TXN04969,1500.0,POSTED,2026-09-01T13:35:15,2026-09-01,MATCHED
TXN04970,LEDG_TXN04970,250.0,POSTED,2026-09-01T11:03:17,2026-09-01,MATCHED
TXN04971,LEDG_TXN04971,499.0,POSTED,2026-08-27T13:37:42,2026-08-27,MATCHED
TXN04972,LEDG_TXN04972,6500.0,POSTED,2026-08-30T11:26:49,2026-08-30,MATCHED
TXN04973,LEDG_TXN04973,6500.0,POSTED,2026-08-27T11:01:27,2026-08-27,MATCHED
TXN04975,LEDG_TXN04975,12000.0,POSTED,2026-08-30T14:12:11,2026-08-30,MATCHED
TXN04976,LEDG_TXN04976,4999.0,POSTED,2026-08-28T10:28:56,2026-08-28,MATCHED
TXN04977,LEDG_TXN04977,1500.0,POSTED,2026-08-30T18:25:39,2026-08-30,MATCHED
TXN04978,LEDG_TXN04978,4999.0,POSTED,2026-08-29T10:19:10,2026-08-29,MATCHED
TXN04979,LEDG_TXN04979,12000.0,POSTED,2026-09-04T12:59:37,2026-09-04,DISCREPANCY
TXN04980,LEDG_TXN04980,15000.0,POSTED,2026-09-02T19:59:47,2026-09-02,MATCHED
TXN04981,LEDG_TXN04981,8900.0,POSTED,2026-08-31T11:37:30,2026-08-31,MATCHED
TXN04982,LEDG_TXN04982,8900.0,POSTED,2026-08-29T10:14:34,2026-08-29,MATCHED
TXN04983,LEDG_TXN04983,8900.0,POSTED,2026-09-04T20:47:45,2026-09-04,MATCHED
TXN04985,LEDG_TXN04985,6500.0,POSTED,2026-09-02T15:22:36,2026-09-02,MATCHED
TXN04986,LEDG_TXN04986,2499.0,POSTED,2026-08-27T15:57:30,2026-08-27,MATCHED
TXN04987,LEDG_TXN04987,499.0,POSTED,2026-09-03T11:51:32,2026-09-03,MATCHED
TXN04989,LEDG_TXN04989,8900.0,POSTED,2026-09-01T15:18:49,2026-09-01,MATCHED
TXN04990,LEDG_TXN04990,12000.0,POSTED,2026-09-01T11:05:04,2026-09-01,MATCHED
TXN04991,LEDG_TXN04991,250.0,POSTED,2026-08-28T10:04:02,2026-08-28,MATCHED
TXN04992,LEDG_TXN04992,12000.0,POSTED,2026-09-02T09:14:39,2026-09-02,MATCHED
TXN04993,LEDG_TXN04993,250.0,POSTED,2026-08-30T10:51:18,2026-08-30,MATCHED
TXN04994,LEDG_TXN04994,3500.0,POSTED,2026-08-27T07:59:39,2026-08-27,TIMESTAMP_MISMATCH
TXN04995,LEDG_TXN04995,499.0,POSTED,2026-08-30T13:39:22,2026-08-30,MATCHED
TXN04996,LEDG_TXN04996,6500.0,POSTED,2026-08-28T10:53:55,2026-08-28,MATCHED
TXN04997,LEDG_TXN04997,4999.0,POSTED,2026-08-30T17:25:28,2026-08-30,MATCHED
TXN04998,LEDG_TXN04998,12000.0,POSTED,2026-08-28T12:08:36,2026-08-28,MATCHED
TXN04999,LEDG_TXN04999,999.0,POSTED,2026-08-28T20:27:57,2026-08-28,MATCHED
TXN05000,LEDG_TXN05000,12000.0,POSTED,2026-08-27T14:34:57,2026-08-27,MATCHED
TXN05001,LEDG_TXN05001,8900.0,POSTED,2026-09-04T15:01:41,2026-09-04,MATCHED
TXN05002,LEDG_TXN05002,8900.0,POSTED,2026-08-29T16:25:27,2026-08-29,MATCHED
TXN05003,LEDG_TXN05003,3500.0,POSTED,2026-08-27T11:23:08,2026-08-27,MATCHED
TXN05004,LEDG_TXN05004,8900.0,POSTED,2026-09-04T12:00:44,2026-09-04,MATCHED
TXN05005,LEDG_TXN05005,8900.0,POSTED,2026-09-02T10:02:17,2026-09-02,MATCHED
TXN05006,LEDG_TXN05006,499.0,POSTED,2026-09-02T09:41:37,2026-09-02,MATCHED
TXN05007,LEDG_TXN05007,499.0,POSTED,2026-08-30T19:50:41,2026-08-30,MATCHED
TXN05008,LEDG_TXN05008,15000.0,POSTED,2026-09-01T14:13:46,2026-09-01,MATCHED
TXN05009,LEDG_TXN05009,4999.0,POSTED,2026-09-01T19:16:24,2026-09-01,MATCHED
TXN05010,LEDG_TXN05010,8900.0,POSTED,2026-08-31T13:25:13,2026-08-31,MATCHED
TXN05011,LEDG_TXN05011,4999.0,POSTED,2026-08-28T15:14:29,2026-08-28,MATCHED
TXN05012,LEDG_TXN05012,2499.0,POSTED,2026-08-27T11:01:56,2026-08-27,MATCHED
TXN05013,LEDG_TXN05013,12000.0,POSTED,2026-08-31T16:10:40,2026-08-31,MATCHED
TXN05014,LEDG_TXN05014,4999.0,POSTED,2026-08-31T14:54:50,2026-08-31,MATCHED
TXN05015,LEDG_TXN05015,2499.0,POSTED,2026-08-31T18:34:16,2026-08-31,MATCHED
TXN05016,LEDG_TXN05016,499.0,POSTED,2026-08-30T16:07:46,2026-08-30,MATCHED
TXN05017,LEDG_TXN05017,999.0,POSTED,2026-09-04T15:46:44,2026-09-04,MATCHED
TXN05018,LEDG_TXN05018,12000.0,POSTED,2026-08-31T13:09:20,2026-08-31,MATCHED
TXN05019,LEDG_TXN05019,12000.0,POSTED,2026-08-28T08:23:28,2026-08-28,MATCHED
TXN05020,LEDG_TXN05020,3500.0,POSTED,2026-08-31T20:42:36,2026-08-31,MATCHED
TXN05021,LEDG_TXN05021,499.0,POSTED,2026-09-01T11:32:35,2026-09-01,MATCHED
TXN05022,LEDG_TXN05022,1200.0,POSTED,2026-09-03T19:46:33,2026-09-03,MATCHED
TXN05023,LEDG_TXN05023,3500.0,POSTED,2026-08-31T20:21:46,2026-08-31,MATCHED
TXN05024,LEDG_TXN05024,15000.0,POSTED,2026-09-04T14:55:03,2026-09-04,MATCHED
TXN05025,LEDG_TXN05025,4999.0,POSTED,2026-08-27T20:55:17,2026-08-27,MATCHED
TXN05026,LEDG_TXN05026,12000.0,POSTED,2026-08-30T17:58:07,2026-08-30,MATCHED
TXN05027,LEDG_TXN05027,15000.0,POSTED,2026-09-03T18:00:52,2026-09-03,MATCHED
TXN05028,LEDG_TXN05028,4999.0,POSTED,2026-09-01T12:35:17,2026-09-01,MATCHED
TXN05029,LEDG_TXN05029,999.0,POSTED,2026-08-31T16:24:47,2026-08-31,MATCHED
TXN05030,LEDG_TXN05030,3500.0,POSTED,2026-08-31T20:16:45,2026-08-31,MATCHED
TXN05031,LEDG_TXN05031,4999.0,POSTED,2026-09-01T14:01:21,2026-09-01,MATCHED
TXN05032,LEDG_TXN05032,999.0,POSTED,2026-08-29T21:05:59,2026-08-29,MATCHED
TXN05033,LEDG_TXN05033,250.0,POSTED,2026-08-30T15:51:16,2026-08-30,MATCHED
TXN05034,LEDG_TXN05034,1500.0,POSTED,2026-09-01T11:44:12,2026-09-01,MATCHED
TXN05035,LEDG_TXN05035,6500.0,POSTED,2026-08-29T10:44:09,2026-08-29,MATCHED
TXN05036,LEDG_TXN05036,6500.0,POSTED,2026-08-29T12:27:09,2026-08-29,MATCHED
TXN05037,LEDG_TXN05037,12000.0,POSTED,2026-09-01T10:55:57,2026-09-01,MATCHED
TXN05038,LEDG_TXN05038,1500.0,POSTED,2026-08-29T14:37:32,2026-08-29,MATCHED
TXN05039,LEDG_TXN05039,1200.0,POSTED,2026-09-04T09:33:06,2026-09-04,MATCHED
TXN05040,LEDG_TXN05040,1500.0,POSTED,2026-09-04T17:36:13,2026-09-04,MATCHED
TXN05041,LEDG_TXN05041,4999.0,POSTED,2026-09-03T20:37:06,2026-09-03,MATCHED
TXN05042,LEDG_TXN05042,1200.0,POSTED,2026-08-29T18:27:02,2026-08-29,MATCHED
TXN05043,LEDG_TXN05043,250.0,POSTED,2026-08-29T08:22:07,2026-08-29,MATCHED
TXN05044,LEDG_TXN05044,499.0,POSTED,2026-09-01T16:12:20,2026-09-01,MATCHED
TXN05045,LEDG_TXN05045,12000.0,POSTED,2026-08-28T13:08:33,2026-08-28,MATCHED
TXN05046,LEDG_TXN05046,8900.0,POSTED,2026-08-28T17:52:34,2026-08-28,MATCHED
TXN05047,LEDG_TXN05047,999.0,POSTED,2026-08-31T13:54:04,2026-08-31,MATCHED
TXN05048,LEDG_TXN05048,2499.0,POSTED,2026-09-01T13:34:28,2026-09-01,MATCHED
TXN05049,LEDG_TXN05049,1200.0,POSTED,2026-08-31T14:40:29,2026-08-31,MATCHED
TXN05050,LEDG_TXN05050,8900.0,POSTED,2026-09-03T10:11:33,2026-09-03,MATCHED
TXN05051,LEDG_TXN05051,999.0,POSTED,2026-09-04T14:04:13,2026-09-04,MATCHED
TXN05052,LEDG_TXN05052,2499.0,POSTED,2026-09-02T12:30:22,2026-09-02,MATCHED
TXN05053,LEDG_TXN05053,999.0,POSTED,2026-09-02T20:37:51,2026-09-02,MATCHED
TXN05054,LEDG_TXN05054,12000.0,POSTED,2026-09-03T14:41:55,2026-09-03,MATCHED
TXN05055,LEDG_TXN05055,15000.0,POSTED,2026-08-31T14:13:06,2026-08-31,MATCHED
TXN05056,LEDG_TXN05056,6500.0,POSTED,2026-09-03T10:53:46,2026-09-03,MATCHED
TXN05058,LEDG_TXN05058,15000.0,POSTED,2026-08-30T09:54:37,2026-08-30,MATCHED
TXN05059,LEDG_TXN05059,6500.0,POSTED,2026-08-27T18:29:53,2026-08-27,MATCHED
TXN05060,LEDG_TXN05060,999.0,POSTED,2026-08-29T12:39:11,2026-08-29,MATCHED
TXN05061,LEDG_TXN05061,999.0,POSTED,2026-09-03T15:05:43,2026-09-03,MATCHED
TXN05062,LEDG_TXN05062,12000.0,POSTED,2026-09-04T11:03:11,2026-09-04,MATCHED
TXN05063,LEDG_TXN05063,6500.0,POSTED,2026-09-03T09:29:57,2026-09-03,MATCHED
TXN05064,LEDG_TXN05064,12000.0,POSTED,2026-09-02T12:12:39,2026-09-02,MATCHED
TXN05065,LEDG_TXN05065,499.0,POSTED,2026-09-01T15:20:14,2026-09-01,MATCHED
TXN05066,LEDG_TXN05066,3500.0,POSTED,2026-09-01T10:48:58,2026-09-01,MATCHED
TXN05067,LEDG_TXN05067,1500.0,POSTED,2026-08-28T19:34:59,2026-08-28,MATCHED
TXN05068,LEDG_TXN05068,12000.0,POSTED,2026-09-04T10:21:16,2026-09-04,MATCHED
TXN05069,LEDG_TXN05069,999.0,POSTED,2026-08-28T09:15:20,2026-08-28,MATCHED
TXN05070,LEDG_TXN05070,250.0,POSTED,2026-08-28T19:00:50,2026-08-28,MATCHED
TXN05071,LEDG_TXN05071,2499.0,POSTED,2026-09-03T14:54:43,2026-09-03,MATCHED
TXN05072,LEDG_TXN05072,499.0,POSTED,2026-09-01T14:07:25,2026-09-01,MATCHED
TXN05073,LEDG_TXN05073,4999.0,POSTED,2026-09-03T11:16:36,2026-09-03,MATCHED
TXN05074,LEDG_TXN05074,250.0,POSTED,2026-08-27T10:44:35,2026-08-27,MATCHED
TXN05075,LEDG_TXN05075,3500.0,POSTED,2026-08-30T09:11:19,2026-08-30,MATCHED
TXN05076,LEDG_TXN05076,6500.0,POSTED,2026-09-01T14:27:52,2026-09-01,MATCHED
TXN05077,LEDG_TXN05077,2499.0,POSTED,2026-08-31T17:44:22,2026-08-31,MATCHED
TXN05078,LEDG_TXN05078,2499.0,POSTED,2026-09-02T14:38:15,2026-09-02,MATCHED
TXN05079,LEDG_TXN05079,3500.0,POSTED,2026-08-27T09:06:38,2026-08-27,MATCHED
TXN05080,LEDG_TXN05080,8900.0,POSTED,2026-08-30T13:30:06,2026-08-30,MATCHED
TXN05081,LEDG_TXN05081,8900.0,POSTED,2026-09-03T09:48:54,2026-09-03,MATCHED
TXN05082,LEDG_TXN05082,1200.0,POSTED,2026-09-02T17:23:29,2026-09-02,MATCHED
TXN05083,LEDG_TXN05083,6500.0,POSTED,2026-09-03T15:07:49,2026-09-03,MATCHED
TXN05084,LEDG_TXN05084,250.0,POSTED,2026-09-03T16:37:17,2026-09-03,MATCHED
TXN05085,LEDG_TXN05085,3500.0,POSTED,2026-09-01T17:08:20,2026-09-01,MATCHED
TXN05086,LEDG_TXN05086,250.0,POSTED,2026-09-04T15:23:46,2026-09-04,MATCHED
TXN05087,LEDG_TXN05087,12000.0,POSTED,2026-08-27T15:33:59,2026-08-27,MATCHED
TXN05088,LEDG_TXN05088,8900.0,POSTED,2026-08-31T14:27:28,2026-08-31,MATCHED
TXN05089,LEDG_TXN05089,8900.0,POSTED,2026-09-01T09:50:21,2026-09-01,MATCHED
TXN05090,LEDG_TXN05090,499.0,POSTED,2026-08-27T09:24:35,2026-08-27,MATCHED
TXN05091,LEDG_TXN05091,8900.0,POSTED,2026-09-02T19:16:59,2026-09-02,MATCHED
TXN05092,LEDG_TXN05092,2499.0,POSTED,2026-09-04T16:43:12,2026-09-04,MATCHED
TXN05093,LEDG_TXN05093,499.0,POSTED,2026-08-27T14:48:34,2026-08-27,MATCHED
TXN05094,LEDG_TXN05094,1200.0,POSTED,2026-09-01T12:06:59,2026-09-01,MATCHED
TXN05095,LEDG_TXN05095,6500.0,POSTED,2026-09-02T13:18:08,2026-09-02,MATCHED
TXN05096,LEDG_TXN05096,15000.0,POSTED,2026-09-03T14:15:50,2026-09-03,MATCHED
TXN05097,LEDG_TXN05097,250.0,POSTED,2026-09-04T09:13:23,2026-09-04,MATCHED
TXN05098,LEDG_TXN05098,1500.0,POSTED,2026-09-02T16:13:57,2026-09-02,MATCHED
TXN05099,LEDG_TXN05099,1200.0,POSTED,2026-08-28T18:38:17,2026-08-28,MATCHED
TXN05100,LEDG_TXN05100,2499.0,POSTED,2026-08-29T19:11:40,2026-08-29,MATCHED
TXN05101,LEDG_TXN05101,999.0,POSTED,2026-08-30T13:28:50,2026-08-30,MATCHED
TXN05102,LEDG_TXN05102,15000.0,POSTED,2026-09-01T16:59:34,2026-09-01,MATCHED
TXN05103,LEDG_TXN05103,499.0,POSTED,2026-08-30T19:32:01,2026-08-30,MATCHED
TXN05104,LEDG_TXN05104,1500.0,POSTED,2026-08-31T09:05:39,2026-08-31,MATCHED
TXN05105,LEDG_TXN05105,6500.0,POSTED,2026-09-01T17:23:08,2026-09-01,MATCHED
TXN05106,LEDG_TXN05106,4999.0,POSTED,2026-09-03T20:08:46,2026-09-03,MATCHED
TXN05107,LEDG_TXN05107,4999.0,POSTED,2026-08-29T20:30:43,2026-08-29,MATCHED
TXN05108,LEDG_TXN05108,4999.0,POSTED,2026-09-04T20:12:31,2026-09-04,MATCHED
TXN05109,LEDG_TXN05109,15000.0,POSTED,2026-09-02T09:58:14,2026-09-02,MATCHED
TXN05110,LEDG_TXN05110,6500.0,POSTED,2026-08-27T14:29:46,2026-08-27,MATCHED
TXN05111,LEDG_TXN05111,15000.0,POSTED,2026-09-02T18:04:32,2026-09-02,TIMESTAMP_MISMATCH
TXN05112,LEDG_TXN05112,2499.0,POSTED,2026-09-04T19:52:05,2026-09-04,DISCREPANCY
TXN05113,LEDG_TXN05113,999.0,POSTED,2026-08-28T11:17:45,2026-08-28,MATCHED
TXN05114,LEDG_TXN05114,12000.0,POSTED,2026-09-01T12:08:44,2026-09-01,MATCHED
TXN05115,LEDG_TXN05115,12000.0,POSTED,2026-08-28T14:53:27,2026-08-28,MATCHED
TXN05116,LEDG_TXN05116,6500.0,POSTED,2026-08-29T20:55:14,2026-08-29,MATCHED
TXN05117,LEDG_TXN05117,6500.0,POSTED,2026-08-27T17:00:26,2026-08-27,MATCHED
TXN05118,LEDG_TXN05118,999.0,POSTED,2026-08-27T13:57:29,2026-08-27,MATCHED
TXN05119,LEDG_TXN05119,1200.0,POSTED,2026-08-30T10:10:54,2026-08-30,MATCHED
TXN05120,LEDG_TXN05120,12000.0,POSTED,2026-09-03T11:33:49,2026-09-03,MATCHED
TXN05121,LEDG_TXN05121,250.0,POSTED,2026-09-03T20:15:50,2026-09-03,MATCHED
TXN05122,LEDG_TXN05122,8900.0,POSTED,2026-09-03T09:53:27,2026-09-03,MATCHED
TXN05123,LEDG_TXN05123,1500.0,POSTED,2026-08-31T15:21:16,2026-08-31,MATCHED
TXN05124,LEDG_TXN05124,1200.0,POSTED,2026-09-03T08:12:29,2026-09-03,MATCHED
TXN05125,LEDG_TXN05125,8900.0,POSTED,2026-08-31T20:32:35,2026-08-31,MATCHED
TXN05126,LEDG_TXN05126,4999.0,POSTED,2026-08-28T10:04:54,2026-08-28,MATCHED
TXN05127,LEDG_TXN05127,15000.0,POSTED,2026-09-02T15:45:55,2026-09-02,MATCHED
TXN05128,LEDG_TXN05128,250.0,POSTED,2026-08-28T18:17:24,2026-08-28,MATCHED
