transaction_id,bank_reference,bank_name,amount,bank_status,received_at,expected_settlement_at,settled_at,response_code,response_message
TXN07340,BNK_KOT_TXN07340,KOTAK_BANK,15000.0,SETTLED,2026-08-27T19:43:22,2026-08-27T19:58:22,2026-08-27T19:52:22,SETTLED_OK,Bank response
TXN07341,BNK_HDF_TXN07341,HDFC_BANK,3500.0,SETTLED,2026-08-27T13:53:02,2026-08-27T14:08:02,2026-08-27T14:04:02,SETTLED_OK,Bank response
TXN07342,BNK_SBI_TXN07342,SBI,3500.0,SETTLED,2026-09-01T08:52:44,2026-09-01T09:07:44,2026-09-01T09:03:44,SETTLED_OK,Bank response
TXN07343,BNK_KOT_TXN07343,KOTAK_BANK,3500.0,SETTLED,2026-09-04T12:36:10,2026-09-04T12:51:10,2026-09-04T12:49:10,SETTLED_OK,Bank response
TXN07344,BNK_KOT_TXN07344,KOTAK_BANK,1200.0,SETTLED,2026-08-28T13:31:17,2026-08-28T13:46:17,2026-08-28T13:41:17,SETTLED_OK,Bank response
TXN07345,BNK_AXI_TXN07345,AXIS_BANK,1500.0,SETTLED,2026-09-03T16:41:53,2026-09-03T16:56:53,2026-09-03T16:55:53,SETTLED_OK,Bank response
TXN07346,BNK_HDF_TXN07346,HDFC_BANK,15000.0,SETTLED,2026-08-30T10:22:25,2026-08-30T10:37:25,2026-08-30T10:31:25,SETTLED_OK,Bank response
TXN07347,BNK_ICI_TXN07347,ICICI_BANK,1500.0,SETTLED,2026-08-30T11:44:28,2026-08-30T11:59:28,2026-08-30T11:58:28,SETTLED_OK,Bank response
TXN07348,BNK_SBI_TXN07348,SBI,1500.0,SETTLED,2026-09-01T13:30:15,2026-09-01T13:45:15,2026-09-01T13:42:15,SETTLED_OK,Bank response
TXN07349,BNK_HDF_TXN07349,HDFC_BANK,1500.0,SETTLED,2026-09-03T09:09:40,2026-09-03T09:24:40,2026-09-03T09:21:40,SETTLED_OK,Bank response
TXN07350,BNK_ICI_TXN07350,ICICI_BANK,8900.0,SETTLED,2026-09-03T12:01:07,2026-09-03T12:16:07,2026-09-03T12:15:07,SETTLED_OK,Bank response
TXN07351,BNK_SBI_TXN07351,SBI,2499.0,SETTLED,2026-09-04T11:17:16,2026-09-04T11:32:16,2026-09-04T11:29:16,SETTLED_OK,Bank response
TXN07352,BNK_AXI_TXN07352,AXIS_BANK,499.0,SETTLED,2026-08-30T19:21:29,2026-08-30T19:36:29,2026-08-30T19:31:29,SETTLED_OK,Bank response
TXN07353,BNK_AXI_TXN07353,AXIS_BANK,2499.0,SETTLED,2026-08-27T19:37:26,2026-08-27T19:52:26,2026-08-27T19:45:26,SETTLED_OK,Bank response
TXN07354,BNK_KOT_TXN07354,KOTAK_BANK,2499.0,SETTLED,2026-09-02T14:44:54,2026-09-02T14:59:54,2026-09-02T14:56:54,SETTLED_OK,Bank response
TXN07355,BNK_HDF_TXN07355,HDFC_BANK,2499.0,SETTLED,2026-09-03T19:33:22,2026-09-03T19:48:22,2026-09-03T19:44:22,SETTLED_OK,Bank response
TXN07356,BNK_ICI_TXN07356,ICICI_BANK,499.0,SETTLED,2026-09-03T14:06:26,2026-09-03T14:21:26,2026-09-03T14:16:26,SETTLED_OK,Bank response
TXN07357,BNK_AXI_TXN07357,AXIS_BANK,8900.0,SETTLED,2026-08-29T08:12:30,2026-08-29T08:27:30,2026-08-29T08:26:30,SETTLED_OK,Bank response
TXN07358,BNK_HDF_TXN07358,HDFC_BANK,8900.0,SETTLED,2026-09-02T09:35:19,2026-09-02T09:50:19,2026-09-02T09:47:19,SETTLED_OK,Bank response
TXN07359,BNK_KOT_TXN07359,KOTAK_BANK,6500.0,SETTLED,2026-08-29T19:54:57,2026-08-29T20:09:57,2026-08-29T20:01:57,SETTLED_OK,Bank response
TXN07360,BNK_HDF_TXN07360,HDFC_BANK,6500.0,SETTLED,2026-09-04T15:39:25,2026-09-04T15:54:25,2026-09-04T15:49:25,SETTLED_OK,Bank response
TXN07361,BNK_ICI_TXN07361,ICICI_BANK,1200.0,SETTLED,2026-08-27T15:42:15,2026-08-27T15:57:15,2026-08-27T15:53:15,SETTLED_OK,Bank response
TXN07362,BNK_KOT_TXN07362,KOTAK_BANK,1200.0,SETTLED,2026-09-03T20:04:07,2026-09-03T20:19:07,2026-09-03T20:17:07,SETTLED_OK,Bank response
TXN07363,BNK_ICI_TXN07363,ICICI_BANK,1500.0,SETTLED,2026-08-28T10:29:58,2026-08-28T10:44:58,2026-08-28T10:41:58,SETTLED_OK,Bank response
TXN07364,BNK_AXI_TXN07364,AXIS_BANK,15000.0,SETTLED,2026-08-31T08:49:25,2026-08-31T09:04:25,2026-08-31T09:00:25,SETTLED_OK,Bank response
TXN07365,BNK_SBI_TXN07365,SBI,15000.0,SETTLED,2026-08-31T10:06:41,2026-08-31T10:21:41,2026-08-31T10:17:41,SETTLED_OK,Bank response
TXN07366,BNK_ICI_TXN07366,ICICI_BANK,999.0,SETTLED,2026-09-02T12:28:35,2026-09-02T12:43:35,2026-09-02T12:38:35,SETTLED_OK,Bank response
TXN07367,BNK_HDF_TXN07367,HDFC_BANK,2499.0,SETTLED,2026-09-03T12:52:22,2026-09-03T13:07:22,2026-09-03T12:59:22,SETTLED_OK,Bank response
TXN07368,BNK_ICI_TXN07368,ICICI_BANK,250.0,SETTLED,2026-08-30T11:27:10,2026-08-30T11:42:10,2026-08-30T11:41:10,SETTLED_OK,Bank response
TXN07369,BNK_KOT_TXN07369,KOTAK_BANK,2499.0,SETTLED,2026-09-03T20:27:28,2026-09-03T20:42:28,2026-09-03T20:37:28,SETTLED_OK,Bank response
TXN07370,BNK_SBI_TXN07370,SBI,15000.0,SETTLED,2026-09-02T20:29:37,2026-09-02T20:44:37,2026-09-02T20:41:37,SETTLED_OK,Bank response
TXN07371,BNK_AXI_TXN07371,AXIS_BANK,4999.0,SETTLED,2026-09-01T16:32:07,2026-09-01T16:47:07,2026-09-01T16:40:07,SETTLED_OK,Bank response
TXN07372,BNK_HDF_TXN07372,HDFC_BANK,6500.0,SETTLED,2026-09-03T12:52:36,2026-09-03T13:07:36,2026-09-03T13:00:36,SETTLED_OK,Bank response
TXN07373,BNK_ICI_TXN07373,ICICI_BANK,3500.0,SETTLED,2026-09-03T18:32:08,2026-09-03T18:47:08,2026-09-03T18:44:08,SETTLED_OK,Bank response
TXN07374,BNK_AXI_TXN07374,AXIS_BANK,2499.0,SETTLED,2026-09-04T15:50:44,2026-09-04T16:05:44,2026-09-04T16:03:44,SETTLED_OK,Bank response
TXN07375,BNK_KOT_TXN07375,KOTAK_BANK,1200.0,SETTLED,2026-08-28T20:13:46,2026-08-28T20:28:46,2026-08-28T20:27:46,SETTLED_OK,Bank response
TXN07377,BNK_AXI_TXN07377,AXIS_BANK,12000.0,SETTLED,2026-08-29T17:27:30,2026-08-29T17:42:30,2026-08-29T17:35:30,SETTLED_OK,Bank response
TXN07378,BNK_HDF_TXN07378,HDFC_BANK,3500.0,SETTLED,2026-08-29T14:56:40,2026-08-29T15:11:40,2026-08-29T15:08:40,SETTLED_OK,Bank response
TXN07379,BNK_SBI_TXN07379,SBI,4999.0,SETTLED,2026-09-03T12:39:06,2026-09-03T12:54:06,2026-09-03T12:46:06,SETTLED_OK,Bank response
TXN07380,BNK_AXI_TXN07380,AXIS_BANK,8900.0,SETTLED,2026-08-31T13:49:05,2026-08-31T14:04:05,2026-08-31T13:57:05,SETTLED_OK,Bank response
TXN07381,BNK_KOT_TXN07381,KOTAK_BANK,8900.0,SETTLED,2026-08-31T20:48:04,2026-08-31T21:03:04,2026-08-31T21:02:04,SETTLED_OK,Bank response
TXN07382,BNK_SBI_TXN07382,SBI,15000.0,SETTLED,2026-09-04T08:43:31,2026-09-04T08:58:31,2026-09-04T08:54:31,SETTLED_OK,Bank response
TXN07383,BNK_SBI_TXN07383,SBI,1500.0,SETTLED,2026-08-27T18:11:55,2026-08-27T18:26:55,2026-08-27T18:20:55,SETTLED_OK,Bank response
TXN07384,BNK_SBI_TXN07384,SBI,12000.0,SETTLED,2026-08-27T15:10:08,2026-08-27T15:25:08,2026-08-27T15:18:08,SETTLED_OK,Bank response
TXN07385,BNK_SBI_TXN07385,SBI,3500.0,SETTLED,2026-09-01T08:21:34,2026-09-01T08:36:34,2026-09-01T08:28:34,SETTLED_OK,Bank response
TXN07386,BNK_HDF_TXN07386,HDFC_BANK,12000.0,SETTLED,2026-09-04T14:30:56,2026-09-04T14:45:56,2026-09-04T14:43:56,SETTLED_OK,Bank response
TXN07387,BNK_AXI_TXN07387,AXIS_BANK,12000.0,SETTLED,2026-08-31T14:03:11,2026-08-31T14:18:11,2026-08-31T14:11:11,SETTLED_OK,Bank response
TXN07388,BNK_SBI_TXN07388,SBI,999.0,SETTLED,2026-09-01T10:52:23,2026-09-01T11:07:23,2026-09-01T11:06:23,SETTLED_OK,Bank response
TXN07389,BNK_AXI_TXN07389,AXIS_BANK,3500.0,SETTLED,2026-08-28T14:14:17,2026-08-28T14:29:17,2026-08-28T14:22:17,SETTLED_OK,Bank response
TXN07390,BNK_SBI_TXN07390,SBI,3500.0,SETTLED,2026-09-02T14:10:59,2026-09-02T14:25:59,2026-09-02T14:23:59,SETTLED_OK,Bank response
TXN07391,BNK_HDF_TXN07391,HDFC_BANK,4999.0,SETTLED,2026-08-30T15:05:15,2026-08-30T15:20:15,2026-08-30T15:18:15,SETTLED_OK,Bank response
TXN07392,BNK_SBI_TXN07392,SBI,15000.0,SETTLED,2026-09-03T18:49:14,2026-09-03T19:04:14,2026-09-03T18:56:14,SETTLED_OK,Bank response
TXN07393,BNK_SBI_TXN07393,SBI,250.0,SETTLED,2026-08-31T19:45:42,2026-08-31T20:00:42,2026-08-31T19:52:42,SETTLED_OK,Bank response
TXN07394,BNK_SBI_TXN07394,SBI,12000.0,SETTLED,2026-09-02T09:16:46,2026-09-02T09:31:46,2026-09-02T09:25:46,SETTLED_OK,Bank response
TXN07395,BNK_KOT_TXN07395,KOTAK_BANK,4999.0,SETTLED,2026-08-30T08:24:44,2026-08-30T08:39:44,2026-08-30T08:36:44,SETTLED_OK,Bank response
TXN07396,BNK_SBI_TXN07396,SBI,1500.0,SETTLED,2026-08-27T08:21:39,2026-08-27T08:36:39,2026-08-27T08:34:39,SETTLED_OK,Bank response
TXN07397,BNK_HDF_TXN07397,HDFC_BANK,2499.0,SETTLED,2026-08-28T16:27:44,2026-08-28T16:42:44,2026-08-28T16:34:44,SETTLED_OK,Bank response
TXN07398,BNK_HDF_TXN07398,HDFC_BANK,8900.0,SETTLED,2026-09-04T15:17:21,2026-09-04T15:32:21,2026-09-04T15:30:21,SETTLED_OK,Bank response
TXN07399,BNK_KOT_TXN07399,KOTAK_BANK,6500.0,SETTLED,2026-09-03T14:59:10,2026-09-03T15:14:10,2026-09-03T15:06:10,SETTLED_OK,Bank response
TXN07400,BNK_AXI_TXN07400,AXIS_BANK,1200.0,SETTLED,2026-08-28T19:55:04,2026-08-28T20:10:04,2026-08-28T20:06:04,SETTLED_OK,Bank response
TXN07401,BNK_SBI_TXN07401,SBI,1500.0,SETTLED,2026-08-31T15:22:55,2026-08-31T15:37:55,2026-08-31T15:29:55,SETTLED_OK,Bank response
TXN07402,BNK_KOT_TXN07402,KOTAK_BANK,8900.0,SETTLED,2026-08-28T15:23:49,2026-08-28T15:38:49,2026-08-28T15:32:49,SETTLED_OK,Bank response
TXN07403,BNK_HDF_TXN07403,HDFC_BANK,2499.0,SETTLED,2026-08-29T14:52:02,2026-08-29T15:07:02,2026-08-29T15:02:02,SETTLED_OK,Bank response
TXN07404,BNK_SBI_TXN07404,SBI,499.0,SETTLED,2026-08-29T14:48:25,2026-08-29T15:03:25,2026-08-29T15:01:25,SETTLED_OK,Bank response
TXN07405,BNK_ICI_TXN07405,ICICI_BANK,6500.0,SETTLED,2026-09-03T10:51:58,2026-09-03T11:06:58,2026-09-03T11:04:58,SETTLED_OK,Bank response
TXN07406,BNK_ICI_TXN07406,ICICI_BANK,999.0,SETTLED,2026-09-03T10:47:13,2026-09-03T11:02:13,2026-09-03T10:59:13,SETTLED_OK,Bank response
TXN07407,BNK_ICI_TXN07407,ICICI_BANK,1200.0,SETTLED,2026-09-03T13:19:45,2026-09-03T13:34:45,2026-09-03T13:31:45,SETTLED_OK,Bank response
TXN07408,BNK_HDF_TXN07408,HDFC_BANK,3500.0,SETTLED,2026-08-28T09:33:18,2026-08-28T09:48:18,2026-08-28T09:43:18,SETTLED_OK,Bank response
TXN07409,BNK_KOT_TXN07409,KOTAK_BANK,499.0,SETTLED,2026-09-02T12:41:04,2026-09-02T12:56:04,2026-09-02T12:49:04,SETTLED_OK,Bank response
TXN07410,BNK_HDF_TXN07410,HDFC_BANK,3500.0,SETTLED,2026-08-27T09:23:08,2026-08-27T09:38:08,2026-08-27T09:34:08,SETTLED_OK,Bank response
TXN07411,BNK_HDF_TXN07411,HDFC_BANK,8900.0,SETTLED,2026-08-30T12:14:31,2026-08-30T12:29:31,2026-08-30T12:24:31,SETTLED_OK,Bank response
TXN07412,BNK_SBI_TXN07412,SBI,499.0,SETTLED,2026-09-01T10:06:55,2026-09-01T10:21:55,2026-09-01T10:18:55,SETTLED_OK,Bank response
TXN07413,BNK_HDF_TXN07413,HDFC_BANK,22000.0,SETTLED,2026-09-02T15:56:37,2026-09-02T16:11:37,2026-09-02T17:50:23,BANK_TIMEOUT,Settlement delayed by BANK_TIMEOUT
TXN07414,BNK_ICI_TXN07414,ICICI_BANK,1200.0,SETTLED,2026-08-28T13:13:52,2026-08-28T13:28:52,2026-08-28T13:20:52,SETTLED_OK,Bank response
TXN07415,BNK_KOT_TXN07415,KOTAK_BANK,999.0,SETTLED,2026-08-30T14:03:01,2026-08-30T14:18:01,2026-08-30T14:12:01,SETTLED_OK,Bank response
TXN07416,BNK_AXI_TXN07416,AXIS_BANK,1500.0,SETTLED,2026-08-27T11:34:14,2026-08-27T11:49:14,2026-08-27T11:41:14,SETTLED_OK,Bank response
TXN07417,BNK_ICI_TXN07417,ICICI_BANK,4999.0,SETTLED,2026-08-30T17:02:02,2026-08-30T17:17:02,2026-08-30T17:13:02,SETTLED_OK,Bank response
TXN07418,BNK_HDF_TXN07418,HDFC_BANK,2499.0,SETTLED,2026-09-02T17:32:11,2026-09-02T17:47:11,2026-09-02T17:43:11,SETTLED_OK,Bank response
TXN07419,BNK_KOT_TXN07419,KOTAK_BANK,2499.0,SETTLED,2026-08-31T19:25:10,2026-08-31T19:40:10,2026-08-31T19:38:10,SETTLED_OK,Bank response
TXN07420,BNK_SBI_TXN07420,SBI,12000.0,SETTLED,2026-09-01T14:46:40,2026-09-01T15:01:40,2026-09-01T14:53:40,SETTLED_OK,Bank response
TXN07421,BNK_ICI_TXN07421,ICICI_BANK,250.0,SETTLED,2026-08-31T16:36:19,2026-08-31T16:51:19,2026-08-31T16:45:19,SETTLED_OK,Bank response
TXN07423,BNK_SBI_TXN07423,SBI,6500.0,SETTLED,2026-08-30T16:58:27,2026-08-30T17:13:27,2026-08-30T17:10:27,SETTLED_OK,Bank response
TXN07424,BNK_SBI_TXN07424,SBI,2499.0,SETTLED,2026-08-29T08:56:42,2026-08-29T09:11:42,2026-08-29T09:07:42,SETTLED_OK,Bank response
TXN07425,BNK_KOT_TXN07425,KOTAK_BANK,999.0,SETTLED,2026-08-27T08:15:37,2026-08-27T08:30:37,2026-08-27T08:24:37,SETTLED_OK,Bank response
TXN07426,BNK_SBI_TXN07426,SBI,999.0,SETTLED,2026-08-30T15:39:00,2026-08-30T15:54:00,2026-08-30T15:53:00,SETTLED_OK,Bank response
TXN07427,BNK_AXI_TXN07427,AXIS_BANK,499.0,SETTLED,2026-09-01T10:43:56,2026-09-01T10:58:56,2026-09-01T10:52:56,SETTLED_OK,Bank response
TXN07428,BNK_KOT_TXN07428,KOTAK_BANK,12000.0,SETTLED,2026-09-01T17:25:17,2026-09-01T17:40:17,2026-09-01T18:33:21,BANK_TIMEOUT,Bank response
TXN07429,BNK_ICI_TXN07429,ICICI_BANK,250.0,SETTLED,2026-09-04T14:58:27,2026-09-04T15:13:27,2026-09-04T15:12:27,SETTLED_OK,Bank response
TXN07431,BNK_HDF_TXN07431,HDFC_BANK,1200.0,SETTLED,2026-09-03T17:06:11,2026-09-03T17:21:11,2026-09-03T17:20:11,SETTLED_OK,Bank response
TXN07432,BNK_ICI_TXN07432,ICICI_BANK,1500.0,SETTLED,2026-09-01T20:43:22,2026-09-01T20:58:22,2026-09-01T20:55:22,SETTLED_OK,Bank response
TXN07433,BNK_KOT_TXN07433,KOTAK_BANK,3500.0,SETTLED,2026-09-03T12:04:12,2026-09-03T12:19:12,2026-09-03T12:15:12,SETTLED_OK,Bank response
TXN07434,BNK_KOT_TXN07434,KOTAK_BANK,15000.0,SETTLED,2026-09-04T11:17:53,2026-09-04T11:32:53,2026-09-04T11:24:53,SETTLED_OK,Bank response
TXN07435,BNK_HDF_TXN07435,HDFC_BANK,1500.0,SETTLED,2026-09-04T16:04:34,2026-09-04T16:19:34,2026-09-04T16:16:34,SETTLED_OK,Bank response
TXN07436,BNK_KOT_TXN07436,KOTAK_BANK,499.0,SETTLED,2026-08-30T17:01:48,2026-08-30T17:16:48,2026-08-30T17:14:48,SETTLED_OK,Bank response
TXN07437,BNK_KOT_TXN07437,KOTAK_BANK,2499.0,SETTLED,2026-08-30T11:06:20,2026-08-30T11:21:20,2026-08-30T11:45:42,BANK_TIMEOUT,Bank response
TXN07438,BNK_SBI_TXN07438,SBI,1200.0,SETTLED,2026-08-31T18:46:21,2026-08-31T19:01:21,2026-08-31T18:59:21,SETTLED_OK,Bank response
TXN07439,BNK_HDF_TXN07439,HDFC_BANK,22000.0,SETTLED,2026-09-04T15:31:59,2026-09-04T15:46:59,2026-09-04T17:16:44,BANK_TIMEOUT,Settlement delayed by BANK_TIMEOUT
TXN07440,BNK_HDF_TXN07440,HDFC_BANK,499.0,SETTLED,2026-08-27T08:49:08,2026-08-27T09:04:08,2026-08-27T08:59:08,SETTLED_OK,Bank response
TXN07441,BNK_HDF_TXN07441,HDFC_BANK,1500.0,SETTLED,2026-08-30T10:55:50,2026-08-30T11:10:50,2026-08-30T11:02:50,SETTLED_OK,Bank response
TXN07442,BNK_KOT_TXN07442,KOTAK_BANK,6500.0,SETTLED,2026-08-31T10:49:46,2026-08-31T11:04:46,2026-08-31T10:57:46,SETTLED_OK,Bank response
TXN07443,BNK_SBI_TXN07443,SBI,999.0,SETTLED,2026-08-28T10:17:09,2026-08-28T10:32:09,2026-08-28T10:31:09,SETTLED_OK,Bank response
TXN07444,BNK_KOT_TXN07444,KOTAK_BANK,499.0,SETTLED,2026-08-29T17:37:11,2026-08-29T17:52:11,2026-08-29T17:51:11,SETTLED_OK,Bank response
TXN07445,BNK_KOT_TXN07445,KOTAK_BANK,4999.0,SETTLED,2026-09-03T17:47:46,2026-09-03T18:02:46,2026-09-03T17:57:46,SETTLED_OK,Bank response
TXN07446,BNK_SBI_TXN07446,SBI,999.0,SETTLED,2026-08-27T18:48:52,2026-08-27T19:03:52,2026-08-27T19:01:52,SETTLED_OK,Bank response
TXN07447,BNK_SBI_TXN07447,SBI,15000.0,SETTLED,2026-08-31T13:28:25,2026-08-31T13:43:25,2026-08-31T13:42:25,SETTLED_OK,Bank response
TXN07448,BNK_SBI_TXN07448,SBI,999.0,SETTLED,2026-08-30T13:00:40,2026-08-30T13:15:40,2026-08-30T13:09:40,SETTLED_OK,Bank response
TXN07449,BNK_SBI_TXN07449,SBI,1500.0,SETTLED,2026-08-27T18:37:22,2026-08-27T18:52:22,2026-08-27T18:51:22,SETTLED_OK,Bank response
TXN07450,BNK_SBI_TXN07450,SBI,8900.0,SETTLED,2026-09-04T11:12:52,2026-09-04T11:27:52,2026-09-04T11:26:52,SETTLED_OK,Bank response
TXN07451,BNK_ICI_TXN07451,ICICI_BANK,1500.0,SETTLED,2026-09-03T12:17:31,2026-09-03T12:32:31,2026-09-03T12:29:31,SETTLED_OK,Bank response
TXN07452,BNK_HDF_TXN07452,HDFC_BANK,7500.0,SETTLED,2026-09-04T15:44:09,2026-09-04T15:59:09,2026-09-04T17:33:00,BANK_TIMEOUT,Settlement delayed by BANK_TIMEOUT
TXN07453,BNK_HDF_TXN07453,HDFC_BANK,6500.0,SETTLED,2026-08-29T17:44:27,2026-08-29T17:59:27,2026-08-29T17:53:27,SETTLED_OK,Bank response
TXN07454,BNK_AXI_TXN07454,AXIS_BANK,999.0,SETTLED,2026-08-31T12:52:33,2026-08-31T13:07:33,2026-08-31T13:46:20,BANK_TIMEOUT,Bank response
TXN07455,BNK_HDF_TXN07455,HDFC_BANK,1500.0,SETTLED,2026-09-04T15:33:49,2026-09-04T15:48:49,2026-09-04T16:49:31,BANK_TIMEOUT,Settlement delayed by BANK_TIMEOUT
TXN07456,BNK_KOT_TXN07456,KOTAK_BANK,3500.0,SETTLED,2026-08-31T09:54:09,2026-08-31T10:09:09,2026-08-31T10:05:09,SETTLED_OK,Bank response
TXN07457,BNK_HDF_TXN07457,HDFC_BANK,1500.0,SETTLED,2026-09-01T20:58:57,2026-09-01T21:13:57,2026-09-01T21:11:57,SETTLED_OK,Bank response
TXN07458,BNK_SBI_TXN07458,SBI,4999.0,SETTLED,2026-09-02T15:32:59,2026-09-02T15:47:59,2026-09-02T15:44:59,SETTLED_OK,Bank response
TXN07459,BNK_KOT_TXN07459,KOTAK_BANK,3500.0,SETTLED,2026-08-28T14:25:32,2026-08-28T14:40:32,2026-08-28T14:38:32,SETTLED_OK,Bank response
TXN07460,BNK_ICI_TXN07460,ICICI_BANK,999.0,SETTLED,2026-08-28T11:26:18,2026-08-28T11:41:18,2026-08-28T11:34:18,SETTLED_OK,Bank response
TXN07461,BNK_AXI_TXN07461,AXIS_BANK,1200.0,SETTLED,2026-09-04T09:42:09,2026-09-04T09:57:09,2026-09-04T09:49:09,SETTLED_OK,Bank response
TXN07462,BNK_ICI_TXN07462,ICICI_BANK,999.0,SETTLED,2026-09-04T18:47:01,2026-09-04T19:02:01,2026-09-04T18:57:01,SETTLED_OK,Bank response
TXN07463,BNK_KOT_TXN07463,KOTAK_BANK,8900.0,SETTLED,2026-08-29T12:59:05,2026-08-29T13:14:05,2026-08-29T13:08:05,SETTLED_OK,Bank response
TXN07464,BNK_ICI_TXN07464,ICICI_BANK,15000.0,SETTLED,2026-08-30T15:51:31,2026-08-30T16:06:31,2026-08-30T16:04:31,SETTLED_OK,Bank response
TXN07465,BNK_KOT_TXN07465,KOTAK_BANK,1500.0,SETTLED,2026-09-01T16:31:14,2026-09-01T16:46:14,2026-09-01T16:44:14,SETTLED_OK,Bank response
TXN07466,BNK_KOT_TXN07466,KOTAK_BANK,1200.0,SETTLED,2026-08-27T19:14:58,2026-08-27T19:29:58,2026-08-27T19:27:58,SETTLED_OK,Bank response
TXN07467,BNK_KOT_TXN07467,KOTAK_BANK,3500.0,SETTLED,2026-08-28T20:20:48,2026-08-28T20:35:48,2026-08-28T20:28:48,SETTLED_OK,Bank response
TXN07468,BNK_ICI_TXN07468,ICICI_BANK,999.0,SETTLED,2026-08-27T11:07:45,2026-08-27T11:22:45,2026-08-27T11:19:45,SETTLED_OK,Bank response
TXN07469,BNK_SBI_TXN07469,SBI,2499.0,SETTLED,2026-08-27T10:38:15,2026-08-27T10:53:15,2026-08-27T10:48:15,SETTLED_OK,Bank response
TXN07470,BNK_ICI_TXN07470,ICICI_BANK,2499.0,SETTLED,2026-08-28T08:39:46,2026-08-28T08:54:46,2026-08-28T08:47:46,SETTLED_OK,Bank response
TXN07471,BNK_SBI_TXN07471,SBI,1200.0,SETTLED,2026-08-28T09:57:38,2026-08-28T10:12:38,2026-08-28T10:08:38,SETTLED_OK,Bank response
TXN07472,BNK_SBI_TXN07472,SBI,499.0,SETTLED,2026-09-02T20:43:52,2026-09-02T20:58:52,2026-09-02T20:52:52,SETTLED_OK,Bank response
TXN07473,BNK_HDF_TXN07473,HDFC_BANK,15000.0,SETTLED,2026-08-27T20:13:34,2026-08-27T20:28:34,2026-08-27T20:21:34,SETTLED_OK,Bank response
TXN07474,BNK_HDF_TXN07474,HDFC_BANK,4999.0,SETTLED,2026-09-01T08:59:54,2026-09-01T09:14:54,2026-09-01T09:06:54,SETTLED_OK,Bank response
TXN07475,BNK_SBI_TXN07475,SBI,15000.0,SETTLED,2026-08-31T19:55:47,2026-08-31T20:10:47,2026-08-31T20:07:47,SETTLED_OK,Bank response
TXN07476,BNK_AXI_TXN07476,AXIS_BANK,6500.0,SETTLED,2026-08-30T17:39:53,2026-08-30T17:54:53,2026-08-30T17:52:53,SETTLED_OK,Bank response
TXN07477,BNK_ICI_TXN07477,ICICI_BANK,3500.0,SETTLED,2026-09-01T14:26:32,2026-09-01T14:41:32,2026-09-01T14:37:32,SETTLED_OK,Bank response
TXN07478,BNK_AXI_TXN07478,AXIS_BANK,1500.0,SETTLED,2026-08-28T12:21:42,2026-08-28T12:36:42,2026-08-28T12:32:42,SETTLED_OK,Bank response
TXN07479,BNK_AXI_TXN07479,AXIS_BANK,250.0,SETTLED,2026-09-04T16:51:16,2026-09-04T17:06:16,2026-09-04T17:01:16,SETTLED_OK,Bank response
TXN07480,BNK_HDF_TXN07480,HDFC_BANK,1500.0,SETTLED,2026-09-02T09:57:52,2026-09-02T10:12:52,2026-09-02T10:08:52,SETTLED_OK,Bank response
TXN07481,BNK_KOT_TXN07481,KOTAK_BANK,6500.0,SETTLED,2026-08-29T13:25:13,2026-08-29T13:40:13,2026-08-29T13:36:13,SETTLED_OK,Bank response
TXN07482,BNK_AXI_TXN07482,AXIS_BANK,250.0,SETTLED,2026-08-30T13:21:43,2026-08-30T13:36:43,2026-08-30T13:32:43,SETTLED_OK,Bank response
TXN07483,BNK_KOT_TXN07483,KOTAK_BANK,1200.0,SETTLED,2026-08-29T17:25:27,2026-08-29T17:40:27,2026-08-29T17:36:27,SETTLED_OK,Bank response
TXN07484,BNK_AXI_TXN07484,AXIS_BANK,3500.0,SETTLED,2026-09-04T09:39:06,2026-09-04T09:54:06,2026-09-04T09:52:06,SETTLED_OK,Bank response
TXN07485,BNK_HDF_TXN07485,HDFC_BANK,999.0,SETTLED,2026-09-04T18:55:21,2026-09-04T19:10:21,2026-09-04T19:09:21,SETTLED_OK,Bank response
TXN07486,BNK_SBI_TXN07486,SBI,999.0,SETTLED,2026-08-30T08:55:21,2026-08-30T09:10:21,2026-08-30T09:07:21,SETTLED_OK,Bank response
TXN07487,BNK_AXI_TXN07487,AXIS_BANK,8900.0,SETTLED,2026-09-04T20:30:26,2026-09-04T20:45:26,2026-09-04T20:43:26,SETTLED_OK,Bank response
TXN07488,BNK_ICI_TXN07488,ICICI_BANK,8900.0,SETTLED,2026-09-03T11:03:28,2026-09-03T11:18:28,2026-09-03T11:14:28,SETTLED_OK,Bank response
TXN07489,BNK_KOT_TXN07489,KOTAK_BANK,4999.0,SETTLED,2026-08-31T20:25:35,2026-08-31T20:40:35,2026-08-31T20:32:35,SETTLED_OK,Bank response
TXN07490,BNK_HDF_TXN07490,HDFC_BANK,3500.0,SETTLED,2026-09-03T15:55:14,2026-09-03T16:10:14,2026-09-03T16:07:14,SETTLED_OK,Bank response
TXN07491,BNK_HDF_TXN07491,HDFC_BANK,3500.0,SETTLED,2026-08-28T08:52:27,2026-08-28T09:07:27,2026-08-28T09:05:27,SETTLED_OK,Bank response
TXN07492,BNK_HDF_TXN07492,HDFC_BANK,5000.0,SETTLED,2026-09-04T14:10:07,2026-09-04T14:25:07,2026-09-04T16:10:59,BANK_TIMEOUT,Settlement delayed by BANK_TIMEOUT
