transaction_id,gateway_reference,merchant_id,amount,currency,payment_method,gateway_status,initiated_at,captured_at,settlement_initiated_at,response_code,response_message
TXN10271,GW_STR_TXN10271,MERCH_119,250.0,INR,UPI,CAPTURED,2026-09-04T14:57:43,2026-09-04T14:57:55,2026-09-04T14:58:21,SUCCESS,Transaction captured successfully
TXN10272,GW_PAY_TXN10272,MERCH_115,1500.0,INR,UPI,CAPTURED,2026-09-04T11:56:41,2026-09-04T11:57:01,2026-09-04T11:57:38,SUCCESS,Transaction captured successfully
TXN10273,GW_RAZ_TXN10273,MERCH_122,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T15:40:19,2026-09-04T15:40:43,2026-09-04T15:41:30,SUCCESS,Transaction captured successfully
TXN10274,GW_PAY_TXN10274,MERCH_116,250.0,INR,UPI,CAPTURED,2026-09-04T17:43:28,2026-09-04T17:43:38,2026-09-04T17:44:19,SUCCESS,Transaction captured successfully
TXN10275,GW_RAZ_TXN10275,MERCH_108,1500.0,INR,CARD,CAPTURED,2026-09-04T10:20:23,2026-09-04T10:20:41,2026-09-04T10:21:25,SUCCESS,Transaction captured successfully
TXN10276,GW_PAY_TXN10276,MERCH_117,1200.0,INR,NETBANKING,CAPTURED,2026-09-04T16:22:46,2026-09-04T16:23:05,2026-09-04T16:23:51,SUCCESS,Transaction captured successfully
TXN10277,GW_STR_TXN10277,MERCH_104,999.0,INR,UPI,CAPTURED,2026-09-04T14:27:20,2026-09-04T14:27:45,2026-09-04T14:28:22,SUCCESS,Transaction captured successfully
TXN10278,GW_RAZ_TXN10278,MERCH_124,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T13:13:33,2026-09-04T13:14:15,2026-09-04T13:14:47,SUCCESS,Transaction captured successfully
TXN10279,GW_STR_TXN10279,MERCH_113,250.0,INR,UPI,CAPTURED,2026-09-04T10:33:56,2026-09-04T10:34:29,2026-09-04T10:35:09,SUCCESS,Transaction captured successfully
TXN10280,GW_STR_TXN10280,MERCH_112,499.0,INR,NETBANKING,CAPTURED,2026-09-04T10:01:37,2026-09-04T10:01:47,2026-09-04T10:02:23,SUCCESS,Transaction captured successfully
TXN10281,GW_STR_TXN10281,MERCH_110,499.0,INR,NETBANKING,CAPTURED,2026-09-04T15:44:25,2026-09-04T15:45:09,2026-09-04T15:46:03,SUCCESS,Transaction captured successfully
TXN10282,GW_CAS_TXN10282,MERCH_117,12000.0,INR,UPI,CAPTURED,2026-09-04T15:37:40,2026-09-04T15:37:54,2026-09-04T15:38:33,SUCCESS,Transaction captured successfully
TXN10283,GW_RAZ_TXN10283,MERCH_114,12000.0,INR,UPI,CAPTURED,2026-09-04T13:42:47,2026-09-04T13:43:08,2026-09-04T13:43:35,SUCCESS,Transaction captured successfully
TXN10284,GW_CAS_TXN10284,MERCH_112,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T11:23:08,2026-09-04T11:23:35,2026-09-04T11:24:02,SUCCESS,Transaction captured successfully
TXN10285,GW_RAZ_TXN10285,MERCH_103,2499.0,INR,CARD,CAPTURED,2026-09-04T16:29:32,2026-09-04T16:29:45,2026-09-04T16:30:36,SUCCESS,Transaction captured successfully
TXN10286,GW_PAY_TXN10286,MERCH_104,250.0,INR,NETBANKING,CAPTURED,2026-09-04T17:00:02,2026-09-04T17:00:27,2026-09-04T17:00:49,SUCCESS,Transaction captured successfully
TXN10287,GW_PAY_TXN10287,MERCH_102,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T14:15:26,2026-09-04T14:15:56,2026-09-04T14:16:33,SUCCESS,Transaction captured successfully
TXN10288,GW_RAZ_TXN10288,MERCH_102,4999.0,INR,UPI,CAPTURED,2026-09-04T15:04:56,2026-09-04T15:05:24,2026-09-04T15:06:03,SUCCESS,Transaction captured successfully
TXN10289,GW_CAS_TXN10289,MERCH_107,8900.0,INR,CARD,CAPTURED,2026-09-04T12:29:23,2026-09-04T12:30:04,2026-09-04T12:30:36,SUCCESS,Transaction captured successfully
TXN10290,GW_RAZ_TXN10290,MERCH_108,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T14:00:48,2026-09-04T14:01:22,2026-09-04T14:02:01,SUCCESS,Transaction captured successfully
TXN10291,GW_CAS_TXN10291,MERCH_116,1200.0,INR,UPI,CAPTURED,2026-09-04T10:02:58,2026-09-04T10:03:41,2026-09-04T10:04:27,SUCCESS,Transaction captured successfully
TXN10292,GW_STR_TXN10292,MERCH_104,250.0,INR,NETBANKING,CAPTURED,2026-09-04T10:37:36,2026-09-04T10:38:13,2026-09-04T10:38:41,SUCCESS,Transaction captured successfully
TXN10293,GW_CAS_TXN10293,MERCH_113,499.0,INR,NETBANKING,CAPTURED,2026-09-04T16:17:14,2026-09-04T16:17:36,2026-09-04T16:18:04,SUCCESS,Transaction captured successfully
TXN10294,GW_RAZ_TXN10294,MERCH_115,1200.0,INR,CARD,CAPTURED,2026-09-04T17:22:49,2026-09-04T17:23:27,2026-09-04T17:24:06,SUCCESS,Transaction captured successfully
TXN10295,GW_RAZ_TXN10295,MERCH_122,2499.0,INR,CARD,CAPTURED,2026-09-04T12:53:54,2026-09-04T12:54:13,2026-09-04T12:54:38,SUCCESS,Transaction captured successfully
TXN10296,GW_RAZ_TXN10296,MERCH_110,6500.0,INR,CARD,CAPTURED,2026-09-04T15:54:28,2026-09-04T15:55:13,2026-09-04T15:55:48,SUCCESS,Transaction captured successfully
TXN10297,GW_PAY_TXN10297,MERCH_101,2499.0,INR,UPI,CAPTURED,2026-09-04T12:52:25,2026-09-04T12:52:40,2026-09-04T12:53:37,SUCCESS,Transaction captured successfully
TXN10298,GW_PAY_TXN10298,MERCH_103,2499.0,INR,UPI,CAPTURED,2026-09-04T10:57:54,2026-09-04T10:58:11,2026-09-04T10:58:33,SUCCESS,Transaction captured successfully
TXN10299,GW_RAZ_TXN10299,MERCH_124,999.0,INR,CARD,CAPTURED,2026-09-04T15:43:27,2026-09-04T15:43:59,2026-09-04T15:44:32,SUCCESS,Transaction captured successfully
TXN10300,GW_PAY_TXN10300,MERCH_120,6500.0,INR,NETBANKING,CAPTURED,2026-09-04T13:31:26,2026-09-04T13:32:06,2026-09-04T13:32:29,SUCCESS,Transaction captured successfully
TXN10301,GW_RAZ_TXN10301,MERCH_121,2499.0,INR,NETBANKING,CAPTURED,2026-09-04T15:50:45,2026-09-04T15:51:25,2026-09-04T15:52:19,SUCCESS,Transaction captured successfully
TXN10302,GW_RAZ_TXN10302,MERCH_113,250.0,INR,CARD,CAPTURED,2026-09-04T14:38:14,2026-09-04T14:38:41,2026-09-04T14:39:04,SUCCESS,Transaction captured successfully
TXN10303,GW_PAY_TXN10303,MERCH_106,15000.0,INR,UPI,CAPTURED,2026-09-04T13:34:52,2026-09-04T13:35:05,2026-09-04T13:35:39,SUCCESS,Transaction captured successfully
TXN10304,GW_CAS_TXN10304,MERCH_108,7500.0,INR,CARD,CAPTURED,2026-09-04T09:45:44,2026-09-04T09:45:59,2026-09-04T09:46:29,SUCCESS,Transaction captured successfully
TXN10305,GW_PAY_TXN10305,MERCH_119,999.0,INR,NETBANKING,CAPTURED,2026-09-04T16:34:19,2026-09-04T16:35:00,2026-09-04T16:35:22,SUCCESS,Transaction captured successfully
TXN10306,GW_CAS_TXN10306,MERCH_117,2499.0,INR,CARD,CAPTURED,2026-09-04T12:51:08,2026-09-04T12:51:29,2026-09-04T12:52:09,SUCCESS,Transaction captured successfully
TXN10307,GW_RAZ_TXN10307,MERCH_104,3500.0,INR,NETBANKING,CAPTURED,2026-09-04T14:45:42,2026-09-04T14:45:58,2026-09-04T14:46:39,SUCCESS,Transaction captured successfully
TXN10308,GW_CAS_TXN10308,MERCH_114,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T11:45:35,2026-09-04T11:46:07,2026-09-04T11:46:41,SUCCESS,Transaction captured successfully
TXN10309,GW_STR_TXN10309,MERCH_106,2499.0,INR,NETBANKING,CAPTURED,2026-09-04T09:11:38,2026-09-04T09:12:02,2026-09-04T09:13:02,SUCCESS,Transaction captured successfully
TXN10310,GW_CAS_TXN10310,MERCH_124,499.0,INR,UPI,CAPTURED,2026-09-04T14:10:40,2026-09-04T14:11:11,2026-09-04T14:11:59,SUCCESS,Transaction captured successfully
TXN10311,GW_RAZ_TXN10311,MERCH_109,3500.0,INR,UPI,CAPTURED,2026-09-04T15:28:46,2026-09-04T15:29:06,2026-09-04T15:29:52,SUCCESS,Transaction captured successfully
TXN10312,GW_PAY_TXN10312,MERCH_116,250.0,INR,NETBANKING,CAPTURED,2026-09-04T16:04:51,2026-09-04T16:05:19,2026-09-04T16:05:40,SUCCESS,Transaction captured successfully
TXN10313,GW_RAZ_TXN10313,MERCH_106,2499.0,INR,CARD,CAPTURED,2026-09-04T17:57:05,2026-09-04T17:57:45,2026-09-04T17:58:06,SUCCESS,Transaction captured successfully
TXN10314,GW_PAY_TXN10314,MERCH_102,6500.0,INR,UPI,CAPTURED,2026-09-04T12:26:44,2026-09-04T12:27:28,2026-09-04T12:28:04,SUCCESS,Transaction captured successfully
TXN10315,GW_PAY_TXN10315,MERCH_119,3500.0,INR,NETBANKING,CAPTURED,2026-09-04T09:23:00,2026-09-04T09:23:15,2026-09-04T09:23:53,SUCCESS,Transaction captured successfully
TXN10316,GW_RAZ_TXN10316,MERCH_107,1500.0,INR,UPI,CAPTURED,2026-09-04T16:54:07,2026-09-04T16:54:42,2026-09-04T16:55:32,SUCCESS,Transaction captured successfully
TXN10317,GW_CAS_TXN10317,MERCH_106,1500.0,INR,CARD,CAPTURED,2026-09-04T11:28:02,2026-09-04T11:28:40,2026-09-04T11:29:29,SUCCESS,Transaction captured successfully
TXN10318,GW_RAZ_TXN10318,MERCH_105,3500.0,INR,NETBANKING,CAPTURED,2026-09-04T14:51:34,2026-09-04T14:51:58,2026-09-04T14:52:53,SUCCESS,Transaction captured successfully
TXN10319,GW_PAY_TXN10319,MERCH_122,3500.0,INR,CARD,CAPTURED,2026-09-04T16:19:05,2026-09-04T16:19:17,2026-09-04T16:20:09,SUCCESS,Transaction captured successfully
TXN10320,GW_PAY_TXN10320,MERCH_104,999.0,INR,CARD,CAPTURED,2026-09-04T12:51:12,2026-09-04T12:51:24,2026-09-04T12:52:11,SUCCESS,Transaction captured successfully
TXN10321,GW_RAZ_TXN10321,MERCH_120,3500.0,INR,CARD,CAPTURED,2026-09-04T10:24:35,2026-09-04T10:25:20,2026-09-04T10:26:00,SUCCESS,Transaction captured successfully
TXN10322,GW_STR_TXN10322,MERCH_123,999.0,INR,NETBANKING,CAPTURED,2026-09-04T10:26:09,2026-09-04T10:26:25,2026-09-04T10:26:51,SUCCESS,Transaction captured successfully
TXN10323,GW_STR_TXN10323,MERCH_112,4999.0,INR,CARD,CAPTURED,2026-09-04T16:36:38,2026-09-04T16:36:50,2026-09-04T16:37:21,SUCCESS,Transaction captured successfully
TXN10324,GW_STR_TXN10324,MERCH_123,250.0,INR,CARD,CAPTURED,2026-09-04T14:44:15,2026-09-04T14:44:55,2026-09-04T14:45:32,SUCCESS,Transaction captured successfully
TXN10325,GW_PAY_TXN10325,MERCH_109,4999.0,INR,CARD,CAPTURED,2026-09-04T11:19:47,2026-09-04T11:20:17,2026-09-04T11:20:54,SUCCESS,Transaction captured successfully
TXN10326,GW_CAS_TXN10326,MERCH_107,999.0,INR,CARD,CAPTURED,2026-09-04T09:32:50,2026-09-04T09:33:04,2026-09-04T09:33:43,SUCCESS,Transaction captured successfully
TXN10327,GW_PAY_TXN10327,MERCH_119,1200.0,INR,UPI,CAPTURED,2026-09-04T12:53:03,2026-09-04T12:53:15,2026-09-04T12:54:04,SUCCESS,Transaction captured successfully
TXN10328,GW_RAZ_TXN10328,MERCH_115,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T09:15:23,2026-09-04T09:16:01,2026-09-04T09:16:32,SUCCESS,Transaction captured successfully
TXN10329,GW_CAS_TXN10329,MERCH_109,999.0,INR,NETBANKING,CAPTURED,2026-09-04T09:24:03,2026-09-04T09:24:26,2026-09-04T09:25:00,SUCCESS,Transaction captured successfully
TXN10330,GW_RAZ_TXN10330,MERCH_114,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T16:58:08,2026-09-04T16:58:29,2026-09-04T16:59:27,SUCCESS,Transaction captured successfully
TXN10331,GW_STR_TXN10331,MERCH_123,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T15:54:22,2026-09-04T15:54:48,2026-09-04T15:55:21,SUCCESS,Transaction captured successfully
TXN10332,GW_CAS_TXN10332,MERCH_119,8900.0,INR,UPI,CAPTURED,2026-09-04T17:41:38,2026-09-04T17:42:06,2026-09-04T17:42:45,SUCCESS,Transaction captured successfully
TXN10333,GW_CAS_TXN10333,MERCH_111,1200.0,INR,CARD,CAPTURED,2026-09-04T12:09:33,2026-09-04T12:09:46,2026-09-04T12:10:44,SUCCESS,Transaction captured successfully
TXN10334,GW_CAS_TXN10334,MERCH_101,3500.0,INR,NETBANKING,CAPTURED,2026-09-04T13:58:26,2026-09-04T13:59:00,2026-09-04T13:59:22,SUCCESS,Transaction captured successfully
TXN10335,GW_STR_TXN10335,MERCH_123,999.0,INR,UPI,CAPTURED,2026-09-04T14:32:19,2026-09-04T14:33:04,2026-09-04T14:33:35,SUCCESS,Transaction captured successfully
TXN10336,GW_RAZ_TXN10336,MERCH_118,15000.0,INR,UPI,CAPTURED,2026-09-04T12:22:14,2026-09-04T12:22:43,2026-09-04T12:23:29,SUCCESS,Transaction captured successfully
TXN10337,GW_RAZ_TXN10337,MERCH_104,6500.0,INR,CARD,CAPTURED,2026-09-04T16:56:12,2026-09-04T16:56:29,2026-09-04T16:57:13,SUCCESS,Transaction captured successfully
TXN10338,GW_STR_TXN10338,MERCH_107,15000.0,INR,CARD,CAPTURED,2026-09-04T11:20:55,2026-09-04T11:21:16,2026-09-04T11:21:41,SUCCESS,Transaction captured successfully
TXN10339,GW_STR_TXN10339,MERCH_121,999.0,INR,UPI,CAPTURED,2026-09-04T13:13:48,2026-09-04T13:14:08,2026-09-04T13:14:59,SUCCESS,Transaction captured successfully
TXN10340,GW_RAZ_TXN10340,MERCH_114,15000.0,INR,CARD,CAPTURED,2026-09-04T09:34:12,2026-09-04T09:34:45,2026-09-04T09:35:05,SUCCESS,Transaction captured successfully
TXN10341,GW_CAS_TXN10341,MERCH_124,3500.0,INR,UPI,CAPTURED,2026-09-04T13:08:06,2026-09-04T13:08:48,2026-09-04T13:09:45,SUCCESS,Transaction captured successfully
TXN10342,GW_CAS_TXN10342,MERCH_110,999.0,INR,CARD,CAPTURED,2026-09-04T15:56:43,2026-09-04T15:57:14,2026-09-04T15:58:05,SUCCESS,Transaction captured successfully
TXN10343,GW_PAY_TXN10343,MERCH_108,999.0,INR,UPI,CAPTURED,2026-09-04T09:37:32,2026-09-04T09:37:49,2026-09-04T09:38:32,SUCCESS,Transaction captured successfully
TXN10344,GW_RAZ_TXN10344,MERCH_118,250.0,INR,NETBANKING,CAPTURED,2026-09-04T10:41:53,2026-09-04T10:42:06,2026-09-04T10:42:33,SUCCESS,Transaction captured successfully
TXN10345,GW_PAY_TXN10345,MERCH_116,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T09:19:26,2026-09-04T09:19:42,2026-09-04T09:20:35,SUCCESS,Transaction captured successfully
TXN10346,GW_RAZ_TXN10346,MERCH_104,499.0,INR,NETBANKING,CAPTURED,2026-09-04T13:07:50,2026-09-04T13:08:31,2026-09-04T13:09:03,SUCCESS,Transaction captured successfully
TXN10347,GW_CAS_TXN10347,MERCH_112,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T11:02:35,2026-09-04T11:02:58,2026-09-04T11:03:48,SUCCESS,Transaction captured successfully
TXN10348,GW_PAY_TXN10348,MERCH_104,499.0,INR,NETBANKING,CAPTURED,2026-09-04T10:49:32,2026-09-04T10:49:48,2026-09-04T10:50:24,SUCCESS,Transaction captured successfully
TXN10349,GW_PAY_TXN10349,MERCH_115,2499.0,INR,UPI,CAPTURED,2026-09-04T09:54:18,2026-09-04T09:54:48,2026-09-04T09:55:35,SUCCESS,Transaction captured successfully
TXN10350,GW_CAS_TXN10350,MERCH_105,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T14:57:28,2026-09-04T14:57:55,2026-09-04T14:58:20,SUCCESS,Transaction captured successfully
TXN10351,GW_STR_TXN10351,MERCH_115,999.0,INR,CARD,CAPTURED,2026-09-04T15:41:56,2026-09-04T15:42:13,2026-09-04T15:42:41,SUCCESS,Transaction captured successfully
TXN10352,GW_PAY_TXN10352,MERCH_119,8900.0,INR,NETBANKING,CAPTURED,2026-09-04T15:49:22,2026-09-04T15:49:33,2026-09-04T15:50:01,SUCCESS,Transaction captured successfully
TXN10353,GW_CAS_TXN10353,MERCH_102,12000.0,INR,UPI,CAPTURED,2026-09-04T09:45:55,2026-09-04T09:46:38,2026-09-04T09:47:34,SUCCESS,Transaction captured successfully
TXN10354,GW_RAZ_TXN10354,MERCH_117,1200.0,INR,NETBANKING,CAPTURED,2026-09-04T15:42:46,2026-09-04T15:43:26,2026-09-04T15:44:08,SUCCESS,Transaction captured successfully
TXN10355,GW_PAY_TXN10355,MERCH_120,4999.0,INR,UPI,CAPTURED,2026-09-04T17:54:30,2026-09-04T17:54:50,2026-09-04T17:55:14,SUCCESS,Transaction captured successfully
TXN10356,GW_STR_TXN10356,MERCH_117,499.0,INR,UPI,CAPTURED,2026-09-04T15:52:15,2026-09-04T15:52:54,2026-09-04T15:53:42,SUCCESS,Transaction captured successfully
TXN10357,GW_RAZ_TXN10357,MERCH_111,250.0,INR,UPI,CAPTURED,2026-09-04T10:25:26,2026-09-04T10:26:11,2026-09-04T10:27:06,SUCCESS,Transaction captured successfully
TXN10358,GW_PAY_TXN10358,MERCH_110,250.0,INR,NETBANKING,CAPTURED,2026-09-04T16:21:23,2026-09-04T16:21:47,2026-09-04T16:22:36,SUCCESS,Transaction captured successfully
TXN10359,GW_STR_TXN10359,MERCH_123,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T10:06:48,2026-09-04T10:07:12,2026-09-04T10:07:32,SUCCESS,Transaction captured successfully
TXN10360,GW_RAZ_TXN10360,MERCH_117,15000.0,INR,CARD,CAPTURED,2026-09-04T11:31:08,2026-09-04T11:31:44,2026-09-04T11:32:10,SUCCESS,Transaction captured successfully
TXN10361,GW_PAY_TXN10361,MERCH_113,3500.0,INR,UPI,CAPTURED,2026-09-04T14:06:48,2026-09-04T14:07:00,2026-09-04T14:08:00,SUCCESS,Transaction captured successfully
TXN10362,GW_PAY_TXN10362,MERCH_122,15000.0,INR,NETBANKING,CAPTURED,2026-09-04T16:00:33,2026-09-04T16:00:46,2026-09-04T16:01:41,SUCCESS,Transaction captured successfully
TXN10363,GW_PAY_TXN10363,MERCH_106,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T11:06:24,2026-09-04T11:06:54,2026-09-04T11:07:46,SUCCESS,Transaction captured successfully
TXN10364,GW_STR_TXN10364,MERCH_113,8900.0,INR,CARD,CAPTURED,2026-09-04T11:08:26,2026-09-04T11:09:08,2026-09-04T11:09:47,SUCCESS,Transaction captured successfully
TXN10365,GW_CAS_TXN10365,MERCH_107,999.0,INR,UPI,CAPTURED,2026-09-04T14:58:43,2026-09-04T14:59:04,2026-09-04T14:59:56,SUCCESS,Transaction captured successfully
TXN10366,GW_STR_TXN10366,MERCH_112,3500.0,INR,NETBANKING,CAPTURED,2026-09-04T17:18:56,2026-09-04T17:19:06,2026-09-04T17:19:59,SUCCESS,Transaction captured successfully
TXN10367,GW_PAY_TXN10367,MERCH_102,999.0,INR,UPI,CAPTURED,2026-09-04T13:43:16,2026-09-04T13:43:29,2026-09-04T13:44:07,SUCCESS,Transaction captured successfully
TXN10368,GW_PAY_TXN10368,MERCH_120,6500.0,INR,NETBANKING,CAPTURED,2026-09-04T17:24:15,2026-09-04T17:24:43,2026-09-04T17:25:06,SUCCESS,Transaction captured successfully
TXN10369,GW_PAY_TXN10369,MERCH_102,12000.0,INR,UPI,CAPTURED,2026-09-04T16:53:14,2026-09-04T16:53:47,2026-09-04T16:54:44,SUCCESS,Transaction captured successfully
TXN10370,GW_PAY_TXN10370,MERCH_115,499.0,INR,UPI,CAPTURED,2026-09-04T11:47:32,2026-09-04T11:48:06,2026-09-04T11:48:28,SUCCESS,Transaction captured successfully
TXN10371,GW_CAS_TXN10371,MERCH_119,999.0,INR,CARD,CAPTURED,2026-09-04T16:45:59,2026-09-04T16:46:11,2026-09-04T16:46:40,SUCCESS,Transaction captured successfully
TXN10372,GW_CAS_TXN10372,MERCH_122,2499.0,INR,CARD,CAPTURED,2026-09-04T10:50:45,2026-09-04T10:51:28,2026-09-04T10:52:02,SUCCESS,Transaction captured successfully
TXN10373,GW_STR_TXN10373,MERCH_114,1200.0,INR,NETBANKING,CAPTURED,2026-09-04T10:22:14,2026-09-04T10:22:45,2026-09-04T10:23:26,SUCCESS,Transaction captured successfully
TXN10374,GW_RAZ_TXN10374,MERCH_116,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T14:28:15,2026-09-04T14:28:40,2026-09-04T14:29:02,SUCCESS,Transaction captured successfully
TXN10375,GW_RAZ_TXN10375,MERCH_109,2499.0,INR,NETBANKING,CAPTURED,2026-09-04T17:52:49,2026-09-04T17:53:31,2026-09-04T17:54:23,SUCCESS,Transaction captured successfully
TXN10376,GW_PAY_TXN10376,MERCH_117,12000.0,INR,UPI,CAPTURED,2026-09-04T17:34:00,2026-09-04T17:34:14,2026-09-04T17:34:47,SUCCESS,Transaction captured successfully
TXN10377,GW_STR_TXN10377,MERCH_104,999.0,INR,UPI,CAPTURED,2026-09-04T10:47:43,2026-09-04T10:47:54,2026-09-04T10:48:43,SUCCESS,Transaction captured successfully
TXN10378,GW_PAY_TXN10378,MERCH_109,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T13:26:24,2026-09-04T13:26:59,2026-09-04T13:27:46,SUCCESS,Transaction captured successfully
TXN10379,GW_RAZ_TXN10379,MERCH_101,499.0,INR,NETBANKING,CAPTURED,2026-09-04T09:44:54,2026-09-04T09:45:26,2026-09-04T09:46:18,SUCCESS,Transaction captured successfully
TXN10380,GW_STR_TXN10380,MERCH_103,250.0,INR,CARD,CAPTURED,2026-09-04T15:52:42,2026-09-04T15:53:22,2026-09-04T15:53:52,SUCCESS,Transaction captured successfully
TXN10381,GW_CAS_TXN10381,MERCH_118,6500.0,INR,CARD,CAPTURED,2026-09-04T14:00:35,2026-09-04T14:00:54,2026-09-04T14:01:21,SUCCESS,Transaction captured successfully
TXN10382,GW_PAY_TXN10382,MERCH_118,12000.0,INR,UPI,CAPTURED,2026-09-04T14:13:26,2026-09-04T14:14:08,2026-09-04T14:14:37,SUCCESS,Transaction captured successfully
TXN10383,GW_RAZ_TXN10383,MERCH_104,6500.0,INR,UPI,CAPTURED,2026-09-04T17:29:41,2026-09-04T17:29:55,2026-09-04T17:30:33,SUCCESS,Transaction captured successfully
TXN10384,GW_PAY_TXN10384,MERCH_111,499.0,INR,CARD,CAPTURED,2026-09-04T10:18:39,2026-09-04T10:19:01,2026-09-04T10:19:41,SUCCESS,Transaction captured successfully
TXN10385,GW_CAS_TXN10385,MERCH_119,250.0,INR,UPI,CAPTURED,2026-09-04T14:27:10,2026-09-04T14:27:40,2026-09-04T14:28:15,SUCCESS,Transaction captured successfully
TXN10386,GW_STR_TXN10386,MERCH_122,1500.0,INR,NETBANKING,CAPTURED,2026-09-04T16:28:22,2026-09-04T16:29:03,2026-09-04T16:29:58,SUCCESS,Transaction captured successfully
TXN10387,GW_PAY_TXN10387,MERCH_109,12000.0,INR,UPI,CAPTURED,2026-09-04T13:46:56,2026-09-04T13:47:10,2026-09-04T13:47:34,SUCCESS,Transaction captured successfully
TXN10388,GW_RAZ_TXN10388,MERCH_113,6500.0,INR,NETBANKING,CAPTURED,2026-09-04T17:16:34,2026-09-04T17:17:14,2026-09-04T17:17:43,SUCCESS,Transaction captured successfully
TXN10389,GW_RAZ_TXN10389,MERCH_110,250.0,INR,UPI,CAPTURED,2026-09-04T15:23:32,2026-09-04T15:23:57,2026-09-04T15:24:56,SUCCESS,Transaction captured successfully
TXN10390,GW_STR_TXN10390,MERCH_119,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T14:02:14,2026-09-04T14:02:38,2026-09-04T14:03:02,SUCCESS,Transaction captured successfully
TXN10391,GW_STR_TXN10391,MERCH_112,2499.0,INR,CARD,CAPTURED,2026-09-04T09:02:41,2026-09-04T09:02:57,2026-09-04T09:03:50,SUCCESS,Transaction captured successfully
TXN10392,GW_STR_TXN10392,MERCH_118,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T15:23:37,2026-09-04T15:23:51,2026-09-04T15:24:44,SUCCESS,Transaction captured successfully
TXN10393,GW_STR_TXN10393,MERCH_113,250.0,INR,CARD,CAPTURED,2026-09-04T16:56:38,2026-09-04T16:57:20,2026-09-04T16:57:48,SUCCESS,Transaction captured successfully
TXN10394,GW_PAY_TXN10394,MERCH_109,15000.0,INR,UPI,CAPTURED,2026-09-04T11:23:38,2026-09-04T11:23:55,2026-09-04T11:24:29,SUCCESS,Transaction captured successfully
TXN10395,GW_PAY_TXN10395,MERCH_116,250.0,INR,CARD,CAPTURED,2026-09-04T15:01:15,2026-09-04T15:01:33,2026-09-04T15:02:29,SUCCESS,Transaction captured successfully
TXN10396,GW_PAY_TXN10396,MERCH_119,6500.0,INR,UPI,CAPTURED,2026-09-04T13:59:11,2026-09-04T13:59:46,2026-09-04T14:00:44,SUCCESS,Transaction captured successfully
TXN10397,GW_STR_TXN10397,MERCH_103,3500.0,INR,UPI,CAPTURED,2026-09-04T16:10:14,2026-09-04T16:10:33,2026-09-04T16:11:30,SUCCESS,Transaction captured successfully
TXN10398,GW_STR_TXN10398,MERCH_124,3500.0,INR,NETBANKING,CAPTURED,2026-09-04T10:14:24,2026-09-04T10:14:42,2026-09-04T10:15:08,SUCCESS,Transaction captured successfully
TXN10399,GW_RAZ_TXN10399,MERCH_114,8900.0,INR,UPI,CAPTURED,2026-09-04T11:30:57,2026-09-04T11:31:09,2026-09-04T11:32:03,SUCCESS,Transaction captured successfully
TXN10400,GW_STR_TXN10400,MERCH_120,250.0,INR,NETBANKING,CAPTURED,2026-09-04T17:26:23,2026-09-04T17:27:06,2026-09-04T17:27:53,SUCCESS,Transaction captured successfully
TXN10401,GW_RAZ_TXN10401,MERCH_119,4999.0,INR,NETBANKING,CAPTURED,2026-09-04T15:08:16,2026-09-04T15:08:40,2026-09-04T15:09:05,SUCCESS,Transaction captured successfully
TXN10402,GW_RAZ_TXN10402,MERCH_107,12000.0,INR,UPI,CAPTURED,2026-09-04T17:00:24,2026-09-04T17:00:47,2026-09-04T17:01:27,SUCCESS,Transaction captured successfully
TXN10403,GW_STR_TXN10403,MERCH_119,12000.0,INR,CARD,CAPTURED,2026-09-04T14:39:17,2026-09-04T14:39:52,2026-09-04T14:40:25,SUCCESS,Transaction captured successfully
TXN10404,GW_STR_TXN10404,MERCH_112,2499.0,INR,NETBANKING,CAPTURED,2026-09-04T13:19:36,2026-09-04T13:20:11,2026-09-04T13:20:39,SUCCESS,Transaction captured successfully
TXN10405,GW_CAS_TXN10405,MERCH_107,12000.0,INR,NETBANKING,CAPTURED,2026-09-04T17:39:44,2026-09-04T17:39:57,2026-09-04T17:40:27,SUCCESS,Transaction captured successfully
TXN10406,GW_STR_TXN10406,MERCH_105,1200.0,INR,CARD,CAPTURED,2026-09-04T10:04:16,2026-09-04T10:04:49,2026-09-04T10:05:14,SUCCESS,Transaction captured successfully
