transaction_id,classification,status,finding,anomaly_type,is_systemic,incident_id,bank,gateway,amount,date
TXN07612,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260904-03,HDFC_BANK,RAZORPAY,10000.0,2026-09-04
TXN07613,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,6500.0,2026-09-04
TXN07614,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,1200.0,2026-09-04
TXN07615,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,8900.0,2026-09-01
TXN07616,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,12000.0,2026-08-27
TXN07617,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,6500.0,2026-09-04
TXN07618,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,15000.0,2026-08-30
TXN07619,TIMESTAMP_INCONSISTENCY,INCONSISTENT,Status: INCONSISTENT across systems.,TIMESTAMP_INCONSISTENCY,false,,AXIS_BANK,RAZORPAY,3500.0,2026-09-04
TXN07620,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260904-03,HDFC_BANK,RAZORPAY,7500.0,2026-09-04
TXN07621,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,1200.0,2026-09-02
TXN07622,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,1200.0,2026-08-27
TXN07623,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,4999.0,2026-09-04
TXN07624,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,1500.0,2026-08-31
TXN07625,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,2499.0,2026-08-28
TXN07626,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,4999.0,2026-09-03
TXN07627,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,3500.0,2026-08-30
TXN07628,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,8900.0,2026-08-31
TXN07629,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,2499.0,2026-09-01
TXN07630,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,6500.0,2026-08-28
TXN07631,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,15000.0,2026-08-27
TXN07632,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,1500.0,2026-09-01
TXN07633,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,12000.0,2026-09-03
TXN07634,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,12000.0,2026-09-04
TXN07635,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,15000.0,2026-08-28
TXN07636,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,12000.0,2026-09-02
TXN07637,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,4999.0,2026-08-27
TXN07638,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,1500.0,2026-08-29
TXN07639,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,1500.0,2026-08-29
TXN07640,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,12000.0,2026-09-02
TXN07641,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,250.0,2026-08-27
TXN07642,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,4999.0,2026-08-28
TXN07643,MISSING_LEDGER,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_LEDGER_RECORD,false,,SBI,STRIPE,250.0,2026-09-03
TXN07644,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,12000.0,2026-08-28
TXN07645,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,2499.0,2026-09-01
TXN07646,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,2499.0,2026-08-27
TXN07647,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,4999.0,2026-09-02
TXN07648,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,999.0,2026-08-28
TXN07649,DELAY,DELAYED,Status: DELAYED across systems.,BANK_DELAY,false,,KOTAK_BANK,STRIPE,4999.0,2026-09-03
TXN07650,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,1500.0,2026-08-28
TXN07651,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,2499.0,2026-08-28
TXN07652,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,3500.0,2026-09-04
TXN07653,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,1500.0,2026-08-29
TXN07654,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,250.0,2026-08-27
TXN07655,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,250.0,2026-09-01
TXN07656,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,8900.0,2026-08-30
TXN07657,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,250.0,2026-09-01
TXN07658,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,6500.0,2026-09-04
TXN07659,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,999.0,2026-08-31
TXN07660,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,499.0,2026-08-29
TXN07661,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,1500.0,2026-08-27
TXN07662,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,999.0,2026-08-28
TXN07663,MISSING_LEDGER,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_LEDGER_RECORD,false,,KOTAK_BANK,PAYU,250.0,2026-08-27
TXN07664,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,999.0,2026-08-31
TXN07665,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,250.0,2026-08-28
TXN07666,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,15000.0,2026-08-28
TXN07667,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,6500.0,2026-08-27
TXN07668,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,2499.0,2026-08-31
TXN07669,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260904-03,HDFC_BANK,RAZORPAY,3500.0,2026-09-04
TXN07670,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,6500.0,2026-08-29
TXN07671,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,999.0,2026-08-28
TXN07672,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,12000.0,2026-09-01
TXN07673,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,8900.0,2026-08-30
TXN07674,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,6500.0,2026-09-04
TXN07675,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,12000.0,2026-08-29
TXN07676,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,250.0,2026-09-01
TXN07677,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,999.0,2026-08-27
TXN07678,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,8900.0,2026-09-01
TXN07679,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,1500.0,2026-08-28
TXN07680,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,8900.0,2026-09-04
TXN07681,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,3500.0,2026-08-31
TXN07682,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,250.0,2026-09-01
TXN07683,AMOUNT_MISMATCH,MISMATCH,Status: MISMATCH across systems.,AMOUNT_MISMATCH,false,,SBI,PAYU,12000.0,2026-09-03
TXN07684,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,250.0,2026-08-28
TXN07685,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,250.0,2026-09-03
TXN07686,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,499.0,2026-09-03
TXN07687,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,15000.0,2026-08-29
TXN07688,AMOUNT_MISMATCH,MISMATCH,Status: MISMATCH across systems.,AMOUNT_MISMATCH,false,,SBI,CASHFREE,499.0,2026-08-31
TXN07689,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,2499.0,2026-08-27
TXN07690,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,8900.0,2026-09-01
TXN07691,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,4999.0,2026-09-04
TXN07692,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,999.0,2026-09-01
TXN07693,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,1500.0,2026-09-04
TXN07694,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,6500.0,2026-08-27
TXN07695,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,4999.0,2026-08-30
TXN07696,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,6500.0,2026-08-28
TXN07697,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,3500.0,2026-08-29
TXN07698,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,1500.0,2026-08-28
TXN07699,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,1500.0,2026-08-28
TXN07700,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,8900.0,2026-09-04
TXN07701,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,6500.0,2026-09-04
TXN07702,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,8900.0,2026-08-29
TXN07703,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,1200.0,2026-09-03
TXN07704,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,8900.0,2026-08-31
TXN07705,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,3500.0,2026-09-01
TXN07706,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,1500.0,2026-09-04
TXN07707,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,4999.0,2026-08-30
TXN07708,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,999.0,2026-08-30
TXN07709,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,1500.0,2026-09-04
TXN07710,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,499.0,2026-08-30
TXN07711,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,250.0,2026-09-03
TXN07712,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,499.0,2026-09-04
TXN07713,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,1200.0,2026-08-27
TXN07714,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-ICI-20260901-04,ICICI_BANK,CASHFREE,22000.0,2026-09-01
TXN07715,AMOUNT_MISMATCH,MISMATCH,Status: MISMATCH across systems.,AMOUNT_MISMATCH,false,,SBI,STRIPE,12000.0,2026-09-03
TXN07716,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260902-02,HDFC_BANK,RAZORPAY,22000.0,2026-09-02
TXN07717,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,3500.0,2026-08-29
TXN07718,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,999.0,2026-09-02
TXN07719,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,12000.0,2026-08-31
TXN07720,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,1200.0,2026-08-29
TXN07721,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,499.0,2026-09-01
TXN07722,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,1500.0,2026-08-28
TXN07723,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,999.0,2026-08-28
TXN07724,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,8900.0,2026-09-01
TXN07725,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,3500.0,2026-09-04
TXN07726,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,999.0,2026-08-27
TXN07727,MISSING_LEDGER,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_LEDGER_RECORD,false,,HDFC_BANK,PAYU,6500.0,2026-09-03
TXN07728,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,2499.0,2026-08-31
TXN07729,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,8900.0,2026-09-02
TXN07730,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,1200.0,2026-09-02
TXN07731,MISSING_BANK,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_BANK_RECORD,false,,,PAYU,999.0,2026-08-28
TXN07732,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,12000.0,2026-08-30
TXN07733,MISSING_LEDGER,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_LEDGER_RECORD,false,,HDFC_BANK,RAZORPAY,4999.0,2026-08-29
TXN07734,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,1200.0,2026-08-28
TXN07735,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,12000.0,2026-09-03
TXN07736,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,1500.0,2026-09-01
TXN07737,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260904-03,HDFC_BANK,RAZORPAY,3500.0,2026-09-04
TXN07738,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,12000.0,2026-08-29
TXN07739,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,4999.0,2026-08-30
TXN07740,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,8900.0,2026-09-03
TXN07741,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,250.0,2026-09-03
TXN07742,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,CASHFREE,2499.0,2026-09-01
TXN07743,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,999.0,2026-08-30
TXN07744,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,8900.0,2026-08-27
TXN07745,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,4999.0,2026-09-04
TXN07746,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,8900.0,2026-09-01
TXN07747,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,12000.0,2026-09-01
TXN07748,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,499.0,2026-09-01
TXN07749,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,1200.0,2026-08-29
TXN07750,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,2499.0,2026-09-04
TXN07751,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260902-02,HDFC_BANK,RAZORPAY,5000.0,2026-09-02
TXN07752,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,6500.0,2026-08-30
TXN07753,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,2499.0,2026-09-04
TXN07754,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,8900.0,2026-09-04
TXN07755,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,4999.0,2026-08-29
TXN07756,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,1500.0,2026-09-01
TXN07757,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,2499.0,2026-09-03
TXN07758,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,999.0,2026-09-01
TXN07759,MISSING_LEDGER,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_LEDGER_RECORD,false,,HDFC_BANK,CASHFREE,1200.0,2026-09-04
TXN07760,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,STRIPE,12000.0,2026-08-28
TXN07761,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,1200.0,2026-08-29
TXN07762,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,250.0,2026-09-03
TXN07763,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,3500.0,2026-08-28
TXN07764,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,8900.0,2026-08-27
TXN07765,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,499.0,2026-08-27
TXN07766,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,250.0,2026-08-29
TXN07767,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,8900.0,2026-09-01
TXN07768,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,2499.0,2026-09-02
TXN07769,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,250.0,2026-08-30
TXN07770,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,999.0,2026-09-01
TXN07771,MISSING_LEDGER,MISSING_DATA,Status: MISSING_DATA across systems.,MISSING_LEDGER_RECORD,false,,AXIS_BANK,PAYU,1200.0,2026-09-03
TXN07772,DELAY,DELAYED,Status: DELAYED across systems.,BANK_DELAY,false,,HDFC_BANK,RAZORPAY,2499.0,2026-08-31
TXN07773,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,499.0,2026-08-28
TXN07774,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,12000.0,2026-08-31
TXN07775,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,15000.0,2026-08-27
TXN07776,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,3500.0,2026-09-03
TXN07777,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,499.0,2026-08-28
TXN07778,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,4999.0,2026-09-04
TXN07779,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,3500.0,2026-09-01
TXN07780,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,6500.0,2026-09-02
TXN07781,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,15000.0,2026-09-03
TXN07782,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,1200.0,2026-08-29
TXN07783,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,1500.0,2026-09-01
TXN07784,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,1200.0,2026-09-01
TXN07785,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,250.0,2026-09-04
TXN07786,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,12000.0,2026-09-02
TXN07787,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,499.0,2026-08-30
TXN07788,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,499.0,2026-09-04
TXN07789,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,4999.0,2026-09-01
TXN07790,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,4999.0,2026-08-29
TXN07791,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,15000.0,2026-09-02
TXN07792,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,CASHFREE,4999.0,2026-08-27
TXN07793,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,15000.0,2026-09-03
TXN07794,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,STRIPE,12000.0,2026-09-03
TXN07795,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,PAYU,250.0,2026-08-31
TXN07796,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,999.0,2026-08-29
TXN07797,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,2499.0,2026-09-01
TXN07798,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,2499.0,2026-08-31
TXN07799,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,RAZORPAY,2499.0,2026-09-02
TXN07800,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,8900.0,2026-08-31
TXN07801,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,8900.0,2026-09-04
TXN07802,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,CASHFREE,499.0,2026-09-02
TXN07803,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,12000.0,2026-09-03
TXN07804,SYSTEMIC,DELAYED,Status: DELAYED across systems.,BANK_DELAY,true,INC-HDF-20260902-02,HDFC_BANK,RAZORPAY,15000.0,2026-09-02
TXN07805,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,PAYU,8900.0,2026-08-31
TXN07806,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,1500.0,2026-08-29
TXN07807,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,999.0,2026-08-29
TXN07808,DELAY,DELAYED,Status: DELAYED across systems.,BANK_DELAY,false,,SBI,PAYU,250.0,2026-08-28
TXN07809,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,CASHFREE,250.0,2026-08-30
TXN07810,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,STRIPE,250.0,2026-08-29
TXN07811,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,4999.0,2026-08-28
TXN07812,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,RAZORPAY,1200.0,2026-09-04
TXN07813,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,RAZORPAY,499.0,2026-09-02
TXN07814,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,PAYU,12000.0,2026-08-29
TXN07815,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,1500.0,2026-09-04
TXN07816,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,PAYU,8900.0,2026-09-01
TXN07817,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,499.0,2026-08-31
TXN07818,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,PAYU,999.0,2026-08-28
TXN07819,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,ICICI_BANK,CASHFREE,6500.0,2026-09-01
TXN07820,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,SBI,RAZORPAY,12000.0,2026-08-29
TXN07821,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,KOTAK_BANK,STRIPE,2499.0,2026-08-31
TXN07822,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,250.0,2026-08-30
TXN07823,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,HDFC_BANK,RAZORPAY,999.0,2026-09-03
TXN07824,NORMAL,SUCCESS,Status: SUCCESS across systems.,,false,,AXIS_BANK,STRIPE,250.0,2026-08-30
